14,0,0,0,0,0,   //城番号,,,,,
3700,50000,1,1,230,20,0,0,0,0,,
13,4,0,200,250,100,0,2,0,150
16,30,50,350,400,100,6,9,0,150
6,5,300,300,400,100,3,5,0,150
16,5,600,150,250,100,6,9,0,150
23,0,13500,13500,13500,100,9,9,0,100
0,0,0,0,0,0,0,9,0,100,,
0,0,0,0,0,0,0,9,0,100,,
0,0,0,0,0,0,0,9,0,100,,
0,0,0,0,0,0,0,9,0,100,,
0,0,0,0,0,0,0,9,0,100,,
0,0,0,0,0,0,0,9,0,100,,
0,0,0,0,0,0,0,9,0,100,,
0,0,0,0,0,0,0,9,0,100,,
0,0,0,0,0,0,0,9,0,100,,
0,0,0,0,0,0,0,9,0,100,,
0,0,0,0,0,0,0,9,0,100,,
0,0,0,0,0,0,0,9,0,100,,
,,,,,,,,,,,
,,,,,,,,,,,
//敵は１ステージ最大１０種類,,,,,,,,,,,
