0,0,0,0,0,0,			//城番号
4200,9999999,1,1,43,12,285,3,0,0,	//幅,	城体力,	生産最低F,生産最高F,	背景種類,	出現最大数,以後未使用
285,1,0,1,1,0,0,0,1,100,	//出現数(0で無制限),初登場F,再登場最低F,再登場最高F,城連動出現％,手前ライン,奥ライン,ボスフラグ,強さ倍率,スコア値
16,10,1,50,100,3920000,7,9,0,5600,
46,1,1,1,1,3920000,7,9,1,650,22000,
116,3,1,100,150,3820000,7,9,0,1200,500,
117,2,1,200,250,3820000,7,9,0,1200,2500,
187,1,1,1,1,3820000,5,5,1,600,21000,
16,10,1,50,100,3720000,7,9,0,5600,
162,1,1,1,1,3720000,6,6,0,600,6000,
127,1,1,1,1,3720000,5,5,1,650,20000,
116,5,1,50,100,3620000,7,9,0,1200,500,
50,2,1,200,250,3620000,5,5,0,3300,3000,
40,1,1,1,1,3620000,6,6,1,650,19000,
16,10,1,50,100,3520000,7,9,0,5200,
46,1,1,1,1,3520000,7,9,1,600,22000,
116,3,1,100,150,3420000,7,9,0,1100,500,
117,2,1,200,250,3420000,7,9,0,1100,2500,
187,1,1,1,1,3420000,5,5,1,550,21000,
16,10,1,50,100,3320000,7,9,0,5200,
162,1,1,1,1,3320000,6,6,0,550,6000,
127,1,1,1,1,3320000,5,5,1,600,20000,
116,5,1,50,100,3220000,7,9,0,1100,500,
50,2,1,200,250,3220000,5,5,0,3000,3000,
40,1,1,1,1,3220000,6,6,1,600,19000,
16,10,1,50,100,3120000,7,9,0,4800,
46,1,1,1,1,3120000,7,9,1,550,22000,
116,3,1,100,150,3020000,7,9,0,1000,500,
117,2,1,200,250,3020000,7,9,0,1000,2500,
187,1,1,1,1,3020000,5,5,1,500,21000,
16,10,1,50,100,2920000,7,9,0,4800,
162,1,1,1,1,2920000,6,6,0,500,6000,
127,1,1,1,1,2920000,5,5,1,550,20000,
116,5,1,50,100,2820000,7,9,0,1000,500,
50,2,1,200,250,2820000,5,5,0,2700,3000,
40,1,1,1,1,2820000,6,6,1,550,19000,
16,10,1,50,100,2720000,7,9,0,4400,
46,1,1,1,1,2720000,7,9,1,500,22000,
116,3,1,100,150,2620000,7,9,0,900,500,
117,2,1,200,250,2620000,7,9,0,900,2500,
187,1,1,1,1,2620000,5,5,1,450,21000,
16,10,1,50,100,2520000,7,9,0,4400,
162,1,1,1,1,2520000,6,6,0,450,6000,
127,1,1,1,1,2520000,5,5,1,500,20000,
