-1,0,0,0,0,0,   //城番号
5000,280000,1,1,1006,20,0,0,0,0,	//幅,	城体力,	生産最低F,生産最高F,	背景種類,	出現最大数,以後未使用
286,3,100,400,500,100,6,9,0,300
362,1,250,30,90,100,6,9,0,2500
420,1,0,30,90,99,3,6,1,1200
363,2,0,500,600,99,3,6,0,2500
294,2,0,300,400,99,6,9,0,300,0,0
420,1,300,30,90,99,3,6,0,1200,0,0,1
286,2,400,300,400,99,6,9,0,300,0,0,1
286,0,1200,400,500,99,6,9,0,300,0,0,1
23,0,13500,13500,13500,100,9,9,0,100
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
