0,0,0,0,0,0,			//城番号
4200,9999999,1,1,1054,10,683,3,0,0,	//幅,	城体力,	生産最低F,生産最高F,	背景種類,	出現最大数,以後未使用
683,1,0,1,1,0,0,0,1,100,
40,1,0,1,1,3350000,0,0,1,400,10000,
558,4,0,150,200,3350000,4,5,0,300,1500,
42,3,0,150,200,3350000,1,2,0,500,1200,
174,2,0,50,100,3350000,6,7,0,2400,500,
175,3,0,50,100,3350000,3,4,0,2400,300,
14,1,0,100,150,3350000,1,2,0,4000,1000,
40,1,0,1,1,3100000,0,0,1,400,10000,
558,4,0,150,200,3100000,4,5,0,300,1500,
42,3,0,150,200,3100000,1,2,0,500,800,
174,2,0,50,100,3100000,6,7,0,2400,500,
175,3,0,50,100,3100000,3,4,0,2400,300,
14,1,0,100,150,3100000,1,2,0,4000,1000,
40,1,0,1,1,2850000,0,0,1,400,10000,
558,4,0,150,200,2850000,4,5,0,300,1500,
42,3,0,150,200,2850000,1,2,0,500,1200,
174,2,0,50,100,2850000,6,7,0,2400,500,
175,3,0,50,100,2850000,3,4,0,2400,300,
14,1,0,100,150,2850000,1,2,0,4000,1000,
40,1,0,1,1,2600000,0,0,1,350,10000,
558,3,0,150,200,2600000,4,5,0,250,1500,
42,3,0,150,200,2600000,1,2,0,400,1200,
174,2,0,50,100,2600000,6,7,0,1600,500,
175,3,0,50,100,2600000,3,4,0,1600,300,
14,1,0,100,150,2600000,1,2,0,3000,1000,
40,1,0,1,1,2350000,0,0,1,300,10000,
558,2,0,150,200,2350000,4,5,0,250,1500,
42,2,0,150,200,2350000,1,2,0,400,800,
174,2,0,50,100,2350000,6,7,0,1600,500,
175,3,0,50,100,2350000,3,4,0,1600,300,
14,1,0,100,150,2350000,1,2,0,3000,1000,
558,1,0,120,170,2100000,4,5,1,250,10000,
42,2,0,1,1,2100000,1,2,0,400,1200,
116,4,0,150,200,2100000,8,9,0,400,400,
174,2,0,100,150,1850000,6,7,0,1600,500,
558,3,0,150,200,1850000,4,5,0,250,1500,
42,1,0,1,1,1850000,1,2,1,400,5000,
116,4,0,100,150,1850000,8,9,0,400,400,
174,1,0,50,100,1850000,6,7,0,1600,500,
40,1,0,1,1,1600000,0,0,1,250,10000,
558,2,0,150,200,1600000,4,5,0,250,1500,
116,3,0,150,200,1600000,8,9,0,400,400,
42,1,0,150,200,1600000,1,2,0,400,1200,
174,1,0,100,150,1600000,6,7,0,1600,500,
558,2,0,150,200,1600000,4,5,0,250,1500,
42,1,0,1,1,1600000,1,2,1,400,10000,
174,1,0,50,100,1600000,6,7,0,1600,500,
175,3,0,100,150,1600000,3,4,0,1600,300,
40,1,0,1,1,1350000,0,0,1,200,9000,
558,2,0,1,1,1350000,4,5,0,250,1500,
116,3,0,150,200,1350000,8,9,0,400,400,
174,2,0,100,150,1350000,6,7,0,1600,500,
14,1,0,100,150,1350000,1,2,0,3000,1000,
16,6,0,100,150,1350000,6,7,0,2800,
42,1,0,200,250,1100000,1,2,1,400,8000,
558,2,0,150,200,1100000,4,5,0,250,1500,
116,3,0,100,150,1100000,8,9,0,400,100,
175,3,0,50,100,1100000,3,4,0,1600,300,
116,3,0,100,150,1100000,8,9,0,400,400,
40,1,0,1,1,850000,0,0,1,150,7000,
42,1,0,1,1,850000,1,2,0,300,1200,
174,1,0,200,250,850000,6,7,0,1000,1000,
175,2,0,100,150,850000,3,4,0,1000,300,
16,5,0,100,150,850000,6,7,0,1800,
558,1,0,1,1,600000,4,5,1,100,6000,
42,1,0,100,150,600000,1,2,0,200,1200,
116,2,0,50,100,600000,8,9,0,150,400,
175,3,0,100,150,600000,3,4,0,500,300,
174,1,0,100,150,600000,6,7,0,200,500,
40,1,0,1,1,400000,0,0,1,100,5000,
116,2,0,150,200,400000,8,9,0,100,400,
174,1,0,200,250,400000,6,7,0,200,500,
175,3,0,50,150,400000,3,4,0,200,300,
14,1,0,50,100,400000,1,2,0,1200,1000,
42,1,0,200,250,250000,1,2,1,100,4000,
116,2,0,200,250,250000,8,9,0,100,400,
174,2,0,150,200,250000,6,7,0,150,500,
175,3,0,200,350,250000,3,4,0,150,300,
16,4,0,50,100,250000,6,7,0,600,
174,1,0,100,150,150000,6,7,1,100,3000,
14,1,0,200,250,150000,1,2,0,300,1000,
16,3,0,50,100,150000,6,7,0,400,
15,3,0,50,100,150000,8,9,0,400,
175,1,0,150,200,75000,3,4,1,100,2000,
14,1,0,100,150,75000,1,2,0,300,1000,
16,2,0,50,100,75000,6,7,0,400,
15,2,0,50,100,75000,8,9,0,400,
14,1,0,100,150,20000,1,2,1,100,1500,
16,2,0,50,100,20000,6,7,0,100,
15,2,0,50,100,20000,8,9,0,100,
14,1,0,1,1,1000,1,2,1,100,1000,
16,3,200,200,250,0,6,7,0,100,
15,0,50,100,150,0,8,9,0,100,
