3,0,0,0,0,0,   //城番号
4200,990000,1,60,11,8,0,0,0,0,	//幅,	城体力,	生産最低F,生産最高F,	背景種類,	出現最大数,以後未使用
53,3,330,60,90,100,6,9,0,200,	//ID,出現数(0で無制限),初登場F,再登場最低F,再登場最高F,城連動出現％,手前ライン,奥ライン,ボスフラグ,強さ倍率
35,0,2500,290,330,100,6,9,0,300,//上がブラッゴリ、フルぼっこ
256,12,2100,40,80,100,6,9,0,100,//ミスターエンジェル
35,3,1200,240,270,100,6,9,0,300,//フルぼっこ
151,1,2000,1,1,100,0,0,0,100,//松黒蔵
46,1,30,1,1,100,5,5,0,150,//ダディ
208,1,1800,1,1,100,5,5,0,100,//バトルコアラッキョ
257,3,700,900,1000,100,6,9,0,100,//キョセーヌ
23,0,13500,13500,13500,100,9,9,0,200,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,


//敵は１ステージ最大１０種類
