25,-1,-1,1,3
0
70,1330,30,99,33,1,1,1,-3,-1
70,1330,30,99,33,1,55,3,-3,-1
70,1330,30,99,33,1,11,1,-3,-1
70,1330,30,99,33,1,85,5,-3,-1
90,1710,30,99,33,1,6,250000,-3,-1
90,1710,30,99,33,1,56,3,-3,-1
90,1710,30,99,33,1,86,5,-3,-1
90,1710,30,99,33,1,87,5,-3,-1
90,1710,30,99,33,1,11,1,-3,-1
110,2090,30,99,33,1,6,500000,-3,-1
110,2090,31,100,31,1,57,3,-3,-1
110,2090,31,100,31,1,88,5,-3,-1
120,2280,31,100,31,1,89,5,-3,-1
120,2280,31,100,31,1,11,1,-3,-1
130,2470,31,100,31,1,6,750000,-3,-1
130,2470,31,100,31,1,90,5,-3,-1
130,2470,31,100,31,1,105,1,-3,-1
140,2660,31,100,31,1,91,5,-3,-1
140,2660,31,100,31,1,6,1000000,-3,-1
150,2850,31,100,31,1,12,1,-3,-1


//消費統率力			0
//クリア時の獲得XP		1
//サウンド（スタート時）	2
//サウンド ボス出現時の城体力％	3
//サウンド（ボス）		4
//アイテム入手確率		0～100%
//アイテム番号	0:スピードアップ	1:トレジャーレーダー	2:ネコボン	3:ニャンピュータ	4：おかめはちもく	5:スニャイパー
//貰える数		0
