4800,20000,1,1,1,10,0,0,0,
2,0,0,45,210,100,0,7,0,
3,0,0,45,210,100,2,8,0,
4,0,600,90,210,100,5,9,0,
17,0,1200,90,210,100,5,9,0,
8,0,1000,1000,1500,100,5,8,0,
10,0,1300,1000,1500,100,2,5,0,
7,0,600,300,450,100,5,8,0,
8,0,1200,600,900,100,5,8,0,
11,0,1500,1500,1500,100,0,0,0,
12,1,0,1,1,80,1,1,0,
12,1,0,1,1,60,2,2,0,
23,0,13500,13500,13500,100,9,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
