9,-1,15,-1,-1,    //マップ番号 0～17
1,		//マップパターン 0～
30,900,3,90,33,1,1022,1,-2,-2,-2,-2,-2,-2,-2,1,7000,6,50000,4000,6,10000,500,3,1,-1,		//1ステージ
45,1350,31,100,31,2,1022,1,-2,-2,-2,-2,-2,-2,-2,1,8000,6,100000,4000,2,1,500,0,1,-1,		//2ステージ
60,1800,30,99,33,3,1022,1,-2,-2,-2,-2,-2,-2,-2,1,7500,11,1,4000,6,50000,500,6,20000,-1,		//3ステージ
70,2100,3,90,30,4,1022,1,-2,-2,-2,-2,-2,-2,-2,1,6000,5,1,4000,6,80000,500,3,1,-1,		//4ステージ
80,2400,31,100,31,5,1022,1,-2,-2,-2,-2,-2,-2,-2,1,6000,6,400000,3000,4,1,500,2,1,-1,		//5ステージ
90,2700,30,75,33,10,1022,1,-2,-2,-2,-2,-2,-2,-2,1,4500,1,1,3500,11,1,2000,6,200000,500,12,1,-1,		//6ステージ

//ハロウィンイベント
//消費統率力			0
//クリア時の獲得XP		1
//サウンド（スタート時）	2
//サウンド ボス出現時の城体力％	3
//サウンド（ボス）		4
//アイテム入手確率		0～100%
//アイテム番号	 0：スピードアップ
		 1：トレジャーレーダー
		 2：ネコボン
		 3：ニャンピュータ
		 4：おかめはちもく
		 5：スニャイパー
		 6：XP
		11：にゃんこチケット
		12：レアチケット
		13：ネコカン
		14：モンハンチケット
//貰える数		0
