-1,-1,-1
-1
70,0,3,100,3,100,13,10,1,0,1,1,-1
70,0,66,100,66,100,13,10,1,0,1,1,-1
72,0,66,99,67,100,13,10,1,0,1,1,-1
72,0,67,99,66,100,13,10,1,0,1,1,-1
74,0,66,99,68,100,13,10,1,0,1,1,-1
74,0,48,100,48,100,13,10,1,0,1,1,-1
75,0,66,99,67,100,13,10,1,0,1,1,-1
72,0,66,99,47,100,13,10,1,0,1,1,-1
74,0,68,100,68,100,13,10,1,0,1,1,-1
75,0,67,100,67,100,13,10,1,0,1,1,-1
78,0,48,100,48,100,13,10,1,0,1,1,-1
77,0,66,100,66,100,13,10,1,0,1,1,-1
80,0,66,99,68,100,13,10,1,0,1,1,-1
82,0,67,100,67,100,13,10,1,0,1,1,-1
85,0,66,100,66,100,13,10,1,0,1,1,-1
84,0,48,100,48,100,13,10,1,0,1,1,-1
90,0,31,100,31,100,13,10,1,0,1,1,-1
88,0,68,100,68,100,13,10,1,0,1,1,-1
92,0,67,100,67,100,13,10,1,0,1,1,-1
90,0,66,99,31,100,13,10,1,0,1,1,-1
93,0,30,100,30,100,13,10,1,0,1,1,-1
91,0,48,99,67,100,13,10,1,0,1,1,-1
95,0,68,100,68,100,13,10,1,0,1,1,-1
100,0,31,100,31,100,13,10,1,0,1,1,-1
92,0,66,100,66,100,13,10,1,0,1,1,-1
94,0,48,100,48,100,13,10,1,0,1,1,-1
97,0,32,100,32,100,13,10,1,0,1,1,-1
90,0,67,100,67,100,13,10,1,0,1,1,-1
95,0,66,100,66,100,13,10,1,0,1,1,-1
93,0,48,99,68,100,13,10,1,0,1,1,-1
92,0,66,100,66,100,13,10,1,0,1,1,-1
94,0,30,99,33,100,13,10,1,0,1,1,-1
95,0,66,100,66,100,13,10,1,0,1,1,-1
92,0,48,99,47,100,13,10,1,0,1,1,-1
90,0,67,100,67,100,13,10,1,0,1,1,-1
93,0,32,100,32,100,13,10,1,0,1,1,-1
95,0,66,99,67,100,13,10,1,0,1,1,-1
97,0,48,99,31,100,13,10,1,0,1,1,-1
96,0,30,100,30,100,13,10,1,0,1,1,-1
98,0,66,99,33,100,13,10,1,0,1,1,-1
100,0,48,99,68,100,13,10,1,0,1,1,-1
102,0,32,100,32,100,13,10,1,0,1,1,-1
100,0,67,100,67,100,13,10,1,0,1,1,-1
103,0,31,100,31,100,13,10,1,0,1,1,-1
97,0,66,100,66,100,13,10,1,0,1,1,-1
105,0,48,99,47,100,13,10,1,0,1,1,-1
115,0,30,99,68,100,13,10,1,0,1,1,-1
120,0,69,100,69,100,13,10,1,0,1,1,-1
-1
