Anmeldestempel 1<br>Du erhältst 2 Beschleuniger!	Tag 1
Anmeldestempel 2<br>Du erhältst 2 reiche Katze!	Tag 2
Anmeldestempel 3<br>Du erhältst 1 seltenes Ticket!	Tag 3
Anmeldestempel 4<br>Du erhältst 2 Katzencomputer!	Tag 4
Anmeldestempel 5<br>Du erhältst 2 Katzentickets!	Tag 5
Anmeldestempel 6<br>Du erhältst 50 Katzenbatzen!	Tag 6
Anmeldestempel 7<br>Du erhältst 1 Schatzradar!	Tag 7
Anmeldestempel 8<br>Du erhältst 3 Katzenschützen!	Tag 8
Anmeldestempel 9<br>Du erhältst 1 seltenes Ticket!	Tag 9
Anmeldestempel 10<br>Du erhältst 2 Katzentickets!	Tag 10
Anmeldestempel 11<br>Du erhältst 2 Katzeneffizienz!	Tag 11
Anmeldestempel 12<br>Du erhältst 50 Katzenbatzen!	Tag 12
Anmeldestempel 13<br>Du erhältst 3 reiche Katzen!	Tag 13
Anmeldestempel 14<br>Du erhältst 3 Katzencomputer!	Tag 14
Anmeldestempel 15<br>Du erhältst 1 seltenes Ticket!	Tag 15
Anmeldestempel 16<br>Du erhältst 1 Schatzradar!	Tag 16
Anmeldestempel 17<br>Du erhältst 3 Katzeneffizienz!	Tag 17
Anmeldestempel 18<br>Du erhältst 50 Katzenbatzen!	Tag 18
Anmeldestempel 19<br>Du erhältst 3 Beschleuniger!	Tag 19
Anmeldestempel 20<br>Du erhältst 3 Katzentickets!	Tag 20
Anmeldestempel 21<br>Du erhältst 1 seltenes Ticket!	Tag 21
