12,0,0,0,0,0,   //城番号
4000,880000,1,1,181,20,0,0,0,0,	//幅,	城体力,	生産最低F,生産最高F,	背景種類,	出現最大数,以後未使用
605,5,100,150,200,100,7,9,0,100,0,0,
616,5,200,500,550,100,5,6,0,200,0,0,
616,5,250,500,550,100,5,6,0,200,0,0,
605,0,290,298,298,100,7,9,0,100,0,0,
616,5,300,500,550,100,5,6,0,200,0,0,
148,0,300,300,300,100,7,9,0,100,0,0,
642,5,300,400,450,100,0,2,0,100,0,0,
148,0,302,302,302,100,7,9,0,100,0,0,
148,0,304,304,304,100,7,9,0,100,0,0,
148,0,306,306,306,100,7,9,0,100,0,0,
148,0,308,308,308,100,7,9,0,100,0,0,
148,0,310,310,310,100,7,9,0,100,0,0,
612,1,600,50,100,100,3,3,1,100,0,0,
45,2,850,400,400,100,4,4,0,200,0,0,
23,1,13500,13500,13500,100,0,9,0,200,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
