0,1,0,0,0,0,   //城番号,,,,,,
4600,1000000,1,1,222,20,0,0,0,0,,,
17,0,100,100,150,100,5,8,0,4000
120,0,150,200,250,100,5,8,0,500
609,8,300,500,550,100,3,4,0,200
409,10,400,400,450,100,9,9,0,100
40,1,500,30,90,100,0,0,1,300
614,2,500,400,450,100,1,1,0,100
409,0,1100,250,300,100,9,9,0,100
40,1,1150,1,1,100,0,0,0,300
422,1,1200,1,1,100,2,2,0,100
409,4,1250,150,200,100,9,9,0,100
120,10,1250,100,150,100,5,8,0,500
40,1,1650,1,1,100,0,0,0,300
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
//敵は１ステージ最大１０種類,,,,,,,,,,,,
