0,0,0,0,0,0,			//城番号
4200,9999999,1,1,43,12,285,3,0,0,	//幅,	城体力,	生産最低F,生産最高F,	背景種類,	出現最大数,以後未使用
285,1,0,1,1,0,0,0,1,100,	//ID,出現数(0で無制限),初登場F,再登場最低F,再登場最高F,城連動出現％,手前ライン,奥ライン,ボスフラグ,強さ倍率,スコア値
120,5,0,25,50,4000000,6,9,0,1500,500,
13,1,0,1,1,4000000,3,5,0,9600,2500,
51,1,0,1,1,4000000,0,2,1,850,8000,
48,5,0,25,50,3900000,7,9,0,3200,500,
19,2,0,50,50,3900000,0,2,0,6400,2500,
42,1,0,75,75,3900000,3,6,1,1500,5000,
53,3,0,50,50,3800000,6,9,0,1400,500,
54,3,0,50,75,3800000,0,2,0,1400,2500,
126,2,0,75,75,3800000,3,5,0,800,4000,
48,1,0,1,1,3800000,0,9,1,10,
120,5,0,25,50,3700000,6,9,0,1400,500,
13,1,0,1,1,3700000,3,5,0,9000,2500,
51,1,0,1,1,3700000,0,2,1,800,8000,
48,5,0,25,50,3600000,7,9,0,3000,500,
19,2,0,50,50,3600000,0,2,0,6000,2500,
42,1,0,75,75,3600000,3,6,1,1400,5000,
53,3,0,50,50,3500000,6,9,0,1300,500,
54,3,0,50,75,3500000,0,2,0,1300,2500,
126,2,0,75,75,3500000,3,5,0,750,4000,
48,1,0,1,1,3500000,0,9,1,10,
120,5,0,25,50,3400000,6,9,0,1300,500,
13,1,0,1,1,3400000,3,5,0,8400,2500,
51,1,0,1,1,3400000,0,2,1,750,8000,
48,5,0,25,50,3300000,7,9,0,2800,500,
19,2,0,50,50,3300000,0,2,0,5600,2500,
42,1,0,75,75,3300000,3,6,1,1300,5000,
53,3,0,50,50,3200000,6,9,0,1200,500,
54,3,0,50,75,3200000,0,2,0,1200,2500,
126,2,0,75,75,3200000,3,5,0,700,4000,
48,1,0,1,1,3200000,0,9,1,10,
120,5,0,25,50,3100000,6,9,0,1200,500,
13,1,0,1,1,3100000,3,5,0,7800,2500,
51,1,0,1,1,3100000,0,2,1,700,8000,
48,5,0,25,50,3000000,7,9,0,2600,500,
19,2,0,50,50,3000000,0,2,0,5200,2500,
42,1,0,75,75,3000000,3,6,1,1200,5000,
53,3,0,50,50,2900000,6,9,0,1100,500,
