0|The Legend Begins
1|Passion Land
2|Glucosamine Desert
3|Swimming Cats
4|Risque Terrain
5|Western Street
6|Sea of Tuna
7|Bamboo Island
8|Squishy Cave
9|Volkanos Volcano
10|Neverending Cat Story
11|Castle of Fish
12|Sushi Island
13|The Scratching Post
14|Parthenon
15|Low Tide Beach
16|Alcatraz
17|Jail Break Tunnel
18|Capone's Jail
19|Silk Road
20|Stairway to Darkness
21|Prince of Darkness
22|Dead End Night
23|Battle Royale
24|Scars of War
25|Sea Polluter
26|Body & Soul
27|Weak & Mildly Acidic
28|Intrepid Cats
29|Shadow Cosmopolis
30|Galapa-Goth
31|Kombu Cape
32|Axis of Evil
33|Suburbs of the Dead
34|Quarantine Isles
35|Mouseyland
36|Walk of Fame
37|Cutpurse Coast
38|Above & Below
39|Windless Island
40|IT Catacombs
41|Grotesque Gallery
42|Area 22
43|Beyond the Savannah
44|Blizzard Boulevard
45|Singularityville
46|Ends of the Earth
47|The Legend Ends
48|Laboratory of Relics
1000|Monday Stage
1001|Tuesday Stage
1002|Wednesday Stage
1003|Thursday Stage
1004|Friday Stage
1005|Weekend Stage
1006|Cat Ticket Chance!
1007|Siege of Hippoe!
1008|Autumn = Sports Day
1009|Loving Labour
1010|Jingle Cat Bell
1011|Happy New Year ?
1012|Ritual Happiness
1013|Bears be Bare
1014|Crimson Catastrophe
1015|Heaven of Darkness
1016|Peerless
1017|The Crazed Cat
1018|The Crazed Tank
1019|The Crazed Axe
1020|The Crazed Gross
1021|The Crazed Cow
1022|The Crazed Bird
1023|The Crazed Fish
1024|The Crazed Lizard
1025|The Crazed Titan
1026|Teacher! It's Spring!
1027|Weekend Stage
1028|XP Stage
1029|Love is Sickness
1030|The Forbidden Bride
1031|Never Summer!
1032|Ghostly Houseguests
1033|Monthly Event All-Stars Special Celebration!
1034|Monthly Event All-Stars Ultra Celebration!
1035|Monthly Event All-Stars Miracle Celebration!
1036|Old Guys About Town
1037|韓国版☆特別ステージ
1038|Autumn = Sports Day!
1039|Wrath of Heaven
1040|Happy Birthday! No. 1
1041|Happy Birthday! No. 2
1042|Happy Birthday! No. 3
1043|Sweet Irony
1044|Happy 2015!
1045|Actress Awakens!
1046|Kung-Fu Awakens!
1047|Mr. Awakens!
1048|Bondage Awakens!
1049|The Dom Awakens!
1050|Box Cats Awaken!
1051|Panties Awakens!
1052|Tricycle Awakens!
