7,0,0,0,0,0,   //城番号
5000,1150000,1,1,1035,20,0,0,0,0,	//幅,	城体力,	生産最低F,生産最高F,	背景種類,	出現最大数,以後未使用
500,1,1,1,1,100,5,6,0,100,0,0
4,0,150,15,100,100,7,9,0,4000,0,0
640,1,150,1,1,100,0,0,0,200,0,0
13,1,200,35,50,100,1,2,0,5000,0,0
120,4,300,200,250,100,7,9,0,500,0,0
9,0,450,300,400,100,3,4,0,4000,0,0
35,1,750,35,50,100,5,6,0,1000,0,0
120,15,1200,35,50,100,7,9,0,500,0,0
640,2,1200,1,1,100,0,0,0,200,0,0
13,1,1300,35,50,100,1,2,0,5000,0,0
4,1,1350,1,1,100,7,9,1,4000,0,0
500,3,1350,10,30,100,5,6,0,100,0,0
13,1,1700,35,50,100,1,2,0,5000,0,0
120,15,1850,35,50,100,7,9,0,500,0,0
35,7,1900,35,50,100,5,6,0,1000,0,0
640,3,2000,100,100,100,0,0,0,200,0,0
500,3,2050,10,30,100,5,6,0,100,0,0
13,1,2200,35,50,100,1,2,0,5000,0,0
640,4,2700,100,100,100,0,0,0,200,0,0
500,3,2750,10,30,100,5,6,0,100,0,0


//敵は１ステージ最大１０種類
