0,1,0,0,0,0,   //城番号					
6000,1000000,1,1,222,30,0,0,0,0,
16,4,100,150,200,100,5,6,0,4000
10,3,150,250,250,100,3,4,0,4000
48,5,500,150,200,100,7,9,0,1200
551,1,700,300,350,100,2,2,0,100
51,1,0,1,90,99,0,0,1,400
48,0,600,350,400,99,7,9,0,1200,0,0,1
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,


//敵は１ステージ最大１０種類
