800	獲得1張稀有券
900	解放「稀有角色」的等級上限<br>可升至25級<br><span class="fs76">※以XP升級※</span>
1000	解放「激稀有角色」的等級上限(狂亂及部分角色除外)<br>最高可升至25級<br><span class="fs76">※以XP升級※</span>
1100	解放「超激稀有角色」的等級上限<br>最高可升至25級<br><span class="fs76">※以XP升級※</span>
1200	解放「稀有角色」的等級上限<br>可升至30級<br><span class="fs76">※以XP升級※</span>
1300	解放「激稀有角色」的等級上限(狂亂及部分角色除外)<br>最高可升至30級<br><span class="fs76">※以XP升級※</span>
1400	解放「超激稀有角色」的等級上限<br>最高可升至30級<br><span class="fs76">※以XP升級※</span>
1500	解放「基本角色」的附加等級上限<br>最高可附加至＋25
1600	解放「EX角色」的附加等級上限<br>最高可升至30級<br><span class="fs76">※以XP升級※</span>
1700	解放「基本角色」的附加等級上限<br>最高可附加至＋30<br><span class="fs76">※以轉蛋升級※</span>
1800	解放「稀有角色」的附加等級上限<br>最高可附加至＋20<br><span class="fs76">※以轉蛋升級※</span>
1900	解放「稀有角色」的附加等級上限<br>最高可附加至＋30<br><span class="fs76">※以轉蛋升級※</span>
2000	解放「激稀有角色」的附加等級上限<br>最高可附加至＋20<br><span class="fs76">※以轉蛋升級※</span>
2100	解放「超激稀有角色」的附加等級上限<br>最高可附加至＋20<br><span class="fs76">※以轉蛋升級※</span>
2200	獲得1張稀有券
2300	解放「稀有角色」的附加等級上限<br>最高可附加至＋40<br><span class="fs76">※以轉蛋升級※</span>
2400	解放「激稀有角色」的附加等級上限<br>最高可附加至＋30<br><span class="fs76">※以轉蛋升級※</span>
2500	解放「超激稀有角色」的附加等級上限<br>最高可附加至＋30<br><span class="fs76">※以轉蛋升級※</span>
2600	獲得1張稀有券
2700	解放3組新的貓咪聯組
2800	獲得1張稀有券
2900	解放「基本角色」的附加等級上限<br>最高可附加至＋35<br><span class="fs76">※以轉蛋升級※</span>
3000	解放「基本角色」的附加等級上限<br>最高可附加至＋40<br><span class="fs76">※以轉蛋升級※</span>
3100	解放「稀有角色」的附加等級上限<br>最高可附加至＋50<br><span class="fs76">※以轉蛋升級※</span>
3200	解放「激稀有角色」的附加等級上限<br>最高可附加至＋40<br><span class="fs76">※以轉蛋升級※</span>
3300	解放「超激稀有角色」的附加等級上限<br>最高可附加至＋40<br><span class="fs76">※以轉蛋升級※</span>
3400	獲得1張稀有券
1450	解放3組新的貓咪聯組
2150	解放3組新的貓咪聯組
1550	獲得1個彩虹貓薄荷
1650	獲得3個貓眼石【EX】
1750	獲得3個貓眼石【稀有】
1850	獲得3個貓眼石【激稀有】
1950	獲得3個貓眼石【超激稀有】
3500	解放「基本角色」的附加等級上限<br>最高可附加至＋45<br><span class="fs76">※以轉蛋升級※</span>
3550	解放「基本角色」的附加等級上限<br>最高可附加至＋50<br><span class="fs76">※以轉蛋升級※</span>
3600	解放「激稀有」的「狂亂角色」等級上限<br>※可升至25級※<br><span class="fs76">※以XP升級※</span>
3650	解放「激稀有」的「狂亂角色」等級上限<br>※可升至30級※<br><span class="fs76">※以XP升級※</span>
4000	獲得1張稀有券
4050	解放「稀有角色」的附加等級上限<br>※可附加至＋60※<br><span class="fs76">※以轉蛋升級※</span>
4100	解放「激稀有角色」的附加等級上限<br>※可附加至＋50※<br><span class="fs76">※以轉蛋升級※</span>
4150	解放「超激稀有角色」的附加等級上限<br>※可附加至＋50※<br><span class="fs76">※以轉蛋升級※</span>
2250	獲得1個彩虹貓薄荷
2350	獲得3個貓眼石【EX】
2450	獲得3個貓眼石【稀有】
2550	獲得3個貓眼石【激稀有】
2650	獲得3個貓眼石【超激稀有】
3050	獲得1個彩虹貓薄荷
3150	獲得3個貓眼石【EX】
3250	獲得3個貓眼石【稀有】
3350	獲得3個貓眼石【激稀有】
3450	獲得3個貓眼石【超激稀有】
100	獲得1張稀有券
200	獲得5個加速
300	獲得XP50000
400	獲得1個寶物雷達
500	獲得2張貓咪券
600	獲得2個洞悉先機
700	獲得XP100000
3700	獲得3個寶物雷達
3750	獲得3個彩虹貓薄荷
3800	獲得3個貓眼石【EX】
3850	獲得3個貓眼石【稀有】
3900	獲得3個貓眼石【激稀有】
3950	獲得3個貓眼石【超激稀有】
