리조트 개발 1일째<br>무인도를 리조트로 개발한다냥<br>「전설의 돈다발+5」을 획득!	1일째	//ログイン1日目獲得文章
리조트 개발 2일째<br>깨끗한 해변이 자랑이다냥<br>「전설의 돈다발+5」을 획득!	2일째	//ログイン2日目獲得文章
리조트 개발 3일째<br>럭셔리 호텔이 완공되었다냥<br>「전설의 돈다발+5」을 획득!	3일째	//ログイン3日目獲得文章
리조트 개발 4일째<br>전세계에 홍보 중이다냥<br>「전설의 돈다발+5」을 획득!	4일째	//ログイン4日目獲得文章
리조트 개발 5일째<br>리조트 오픈 기념!<br>「냥코 티켓+1」을 획득!	5일째	//ログイン5日目獲得文章
리조트 개발 6일째<br>리조트 경영 실적이 매우 좋다냥<br>「전설의 돈다발+5」을 획득!	6일째	//ログイン6日目獲得文章
리조트 개발 7일째<br>돈을 잔뜩 벌고 있다냥<br>「전설의 돈다발+5」을 획득!	7일째	//ログイン7日目獲得文章
리조트 개발 8일째<br>최고급 과일을 납품받았다냥<br>「전설의 돈다발+5」을 획득!	8일째	//ログイン8日目獲得文章
리조트 개발 9일째<br>명품으로 치장했다냥<br>「전설의 돈다발+5」을 획득!	9일째	//ログイン9日目獲得文章
리조트 개발 10일째<br>돈가방 안에 들어있던<br>「레어 티켓+1」을 획득!	10일째	//ログイン10日目獲得文章
리조트 개발 11일째<br>자가용 비행기를 타고 다닌다냥<br>「전설의 돈다발+5」을 획득!	11일째	//ログイン11日目獲得文章
리조트 개발 12일째<br>욕조에서 지폐로 목욕한다냥<br>「전설의 돈다발+5」을 획득!	12일째	//ログイン12日目獲得文章
리조트 개발 13일째<br>뭐든지 현금으로 일시불이다냥<br>「전설의 돈다발+5」을 획득!	13일째	//ログイン13日目獲得文章
리조트 개발 14일째<br>여기가 바로 파라다이스다냥<br>「전설의 돈다발+5」을 획득!	14일째	//ログイン14日目獲得文章
