＠|＠|＠|Lv10에서 진화|＠|＠|합계 Lv30으로 진화|＠|＠|＠|＠|＠|＠
세계편 제1장 「한국」 클리어 후 해방|＠|＠|Lv10에서 진화|＠|＠|합계 Lv30으로 진화|＠|＠|＠|＠|＠|＠
세계편 제 1장 「중국」 클리어 후 해방|＠|＠|Lv10에서 진화|＠|＠|합계 Lv30으로 진화|＠|＠|＠|＠|＠|＠
세계편 제1장 「필리핀」 클리어 후 해방|＠|＠|Lv10에서 진화|＠|＠|합계 Lv30으로 진화|＠|＠|＠|＠|＠|＠
세계편 제1장 「싱가포르」 클리어 후 해방|＠|＠|Lv10에서 진화|＠|＠|합계 Lv30으로 진화|＠|＠|＠|＠|＠|＠
세계편 제1장 「네팔」 클리어 후 해방|＠|＠|Lv10에서 진화|＠|＠|합계 Lv30으로 진화|＠|＠|＠|＠|＠|＠
세계편 제1장 「마다가스카르」 클리어 후 해방|＠|＠|Lv10에서 진화|＠|＠|합계 Lv30으로 진화|＠|＠|＠|＠|＠|＠
세계편 제1장 「이집트」 클리어 후 해방|＠|＠|Lv10에서 진화|＠|＠|합계 Lv30으로 진화|＠|＠|＠|＠|＠|＠
세계편 제1장 「이탈리아」 클리어 후 해방|＠|＠|Lv10에서 진화|＠|＠|합계 Lv30으로 진화|＠|＠|＠|＠|＠|＠
세계편 제1장 「일본」 클리어 후 해방|＠|＠|Lv10에서 진화|＠|＠|각성 이벤트 스테이지|「각성한 여배우의 습격」에서 획득 후|Lv20에서 진화|＠|＠|＠|＠
세계편 제1장 「자메이카」 클리어 후 해방|＠|＠|Lv10에서 진화|＠|＠|각성 이벤트 스테이지|「각성한 쿵후의 습격」에서 획득 후|Lv20에서 진화|＠|＠|＠|＠
세계편 제1장 「인도」 클리어 후 해방|＠|＠|Lv10에서 진화|＠|＠|각성 이벤트 스테이지|「각성한 Mr.의 습격」에서 획득 후|Lv20에서 진화|＠|＠|＠|＠
세계편 제1장 「덴마크」 클리어 후 해방|＠|＠|Lv10에서 진화|＠|＠|각성 이벤트 스테이지|「각성한 고양이 밧줄의 습격」에서 획득 후|Lv20에서 진화|＠|＠|＠|＠
세계편 제1장 「그린란드」 클리어 후 해방|＠|＠|Lv10에서 진화|＠|＠|각성 이벤트 스테이지|「각성한 여왕 고양이의 습격」에서 획득 후|Lv20에서 진화|＠|＠|＠|＠
