12,1,0,0,5,0,5,0,2,0
12,1,6,0,0,4,5,0,3,0
24,2,0,0,8,5,0,6,5,0
12,1,0,0,5,0,0,5,2,0
12,1,0,0,5,4,0,0,3,0
12,1,0,4,0,4,0,5,5,0
12,2,0,5,0,0,3,4,6,0
12,2,6,0,6,6,0,0,6,0
12,2,0,5,0,0,6,6,7,0
12,3,0,0,9,6,8,0,7,0
12,3,7,0,7,0,0,8,8,0
12,3,0,7,10,0,9,0,10,0
12,1,0,5,5,0,0,0,2,0
12,1,12,0,0,0,0,8,4,0
12,2,0,0,8,0,6,4,6,0
12,2,6,12,0,0,0,10,8,0
12,3,10,0,11,7,0,0,8,0
12,3,0,14,0,0,12,12,10,0
12,3,12,0,0,0,12,12,12,0
12,3,16,0,12,0,0,18,14,0
12,3,0,17,14,13,0,0,16,0
12,4,18,0,20,16,0,0,18,0
12,1,0,0,4,0,6,0,2,0
12,1,6,0,5,5,0,8,0,0
12,2,5,6,0,0,8,0,5,0
12,2,0,0,8,12,0,10,6,0
12,3,0,10,8,0,12,0,6,0
12,3,14,0,0,18,0,0,14,2
12,3,16,0,14,0,0,15,0,3
12,3,0,16,0,0,24,0,18,2
12,3,24,0,0,16,0,18,0,2
12,4,0,20,26,0,0,0,24,2
