25,-1,-1,1,1
0
30,570,30,99,31,1,1,1,-3,-1
40,760,30,99,31,1,6,50000,-3,-1
50,950,30,99,31,1,11,1,-3,-1
60,1140,30,99,31,1,55,3,-3,-1
70,1330,30,99,31,1,3,3,-3,-1
70,1330,30,99,31,1,6,250000,-3,-1
80,1520,30,99,31,1,56,3,-3,-1
80,1520,30,99,31,1,6,500000,-3,-1
80,1520,30,99,31,1,11,1,-3,-1
90,1710,30,99,31,1,168,3,-3,-1
90,1710,30,99,31,1,57,3,-3,-1
100,1900,30,99,31,1,167,3,-3,-1
100,1900,30,99,31,1,11,1,-3,-1
100,1900,30,99,31,1,169,2,-3,-1
110,2090,30,99,31,1,6,750000,-3,-1
110,2090,30,99,31,1,170,2,-3,-1
130,2470,30,99,31,1,105,1,-3,-1
130,2470,30,99,31,1,171,1,-3,-1
130,2470,30,99,31,1,6,1000000,-3,-1
150,2850,30,99,31,1,12,1,-3,-1
