			0	22	900	300	1
		Lo siento. Me ha surgido algo,<br>ya te pediré ayuda en otro momento.<br>¡Quédate con esto por las molestias!	0	22	300	
1	0	<flash>¡El Ultraconcurso de The Battle Cats!</flash><br>¡Ya ha empezado el Concurso Q3<br>de la base gatuna!	2	
2	0	¡Este concurso Q3 tiene 10 preguntas!<br>Si las aciertas todas, ¡te llevarás<br>un premio que no te vas a creer!	3	
3	0	¿Te has traído tu tarjeta<br>y tu pasaporte para participar?<br>¡Venga, que se enfrían las preguntas!	4	
4	0	Pregunta 1.<br>Este juego se llama<br>The Battle Cats.	5	50
5	0	¿Seguro que quieres responder ○?<br>¡A ver si<br>has acertado!	6	
6	0	La respuesta es...	7	
7	0	...	8	
8	0	...	9	
9	0	¡〇!<flash>¡Correcto!</flash><br>¡Sí, se llama The Battle Cats!	10	
10	0	¡Habría sido una sinvergozonería,<br>digna de borrar el juego,<br>si no hubieras acertado esta!	11	
11	0	¡A ver, pregunta 2!	12	
12	0	Pregunta 2.<br>La unidad felina básica puede<br>desplegarse por un coste muy bajo.	13	60
13	0	¿Has respondido 〇?<br>¡Si respondes al azar tendrás un 50 %<br>de probabilidad de acertar!	14	
14	0	Que me enrollo. La respuesta es...	15	
15	0	...	16	
16	0	¡〇! <flash>¡Correcto!</flash><br>¡La unidad felina básica es una<br>unidad estándar que se puede<br>desplegar por un coste muy bajo!	17	
17	0	Sin la unidad felina básica,<br>nunca se podría entender del todo<br>la profundidad de The Battle Cats.	18	
18	0	Es casi un requisito para avanzar.<br>¡Nunca olvidemos lo más básico!	19	
19	0	¡No te líes!<br>Presta atención. ¡Se viene ya<br>la siguiente pregunta!	20	
20	0	Pregunta 3.<br>Siempre hablas de The Battle Cats<br>con todo el mundo.	21	70
21	0	Has elegido 〇, ¿eh?	22	
22	0	¡No dudes de tu respuesta,<br>que vamos a ver si es correcta!<br>Es...	23	
23	0	...	24	
24	0	¡〇!<flash>¡Correcto!</flash><br> ¡Qué bonito que quieras hablar<br>de nosotros con todos tus amigos!	25	
25	0	¡Uy, que me va a cerrar el súper<br>y yo aquí de cháchara!	26	
26	0	¡Creo que por hoy ya llega!<br>¡Continuaremos mañana!	27	
27	16	¡Qué de gangas he encontrado hoy,<br>estoy de tan buen humor que<br>voy a preparar más preguntas!<br>¡Nos vemos!	100	
50	0	¡Aiiiisss, casi!<br>Respuesta incorrecta.<br>Dale un poco más al coco.	51	
51	0	La respuesta está literalmente<br>en la pantalla de título.	52	
52	0	¿Qué clase de juego sería no tendría<br>su nombre escrito bien grande<br>en alguna parte? ¡Prueba otra vez!	4	
60	0	¿Vas a responder「×」?	61	
61	0	La unidad felina básica es el<br>primer personaje que se obtiene<br>en The Battle Cats.	62	
62	0	Cuando uno está empezando en esto<br>de dominar el mundo,<br>es imposible tener muchos ahorros.	63	
63	0	La unidad felina es asequible<br>y muy útil. No te saldrá<br>por un ojo de la cara.	64	
64	0	¿Qué te parece? Y lo mejor de todo<br>es que te la puedes desgravar<br>en la declaración de la renta.	65	
65	0	¡Responde a la pregunta 2 otra vez!	12	
70	0	¡Siempre hay que levantarse<br>después de un tropezón!<br>¡Prueba otra vez!	71	
71	0	Las lecciones de la vida adulta...<br>Cuenta con los gatos para enseñarte<br>todo lo que necesitas saber.	72	
72	0	Piénsate otra vez la respuesta<br>de la pregunta 3 y...	73	
73	0	da el paso hacia la madurez.	20	
100	0	Qué siesta me he pegado...<br>¡Regresa el Ultra Concurso de<br>The Battle Cats:<br>«Concurso ○× de la base gatuna»!	101	
101	0	Ayer nos quedamos en la pregunta 3,<br>así que ahora toca...	102	
102	0	...	103	
103	0	¡La pregunta 4! ¡Drama!<br>¡Tanto que no podrás<br>despegar los ojos de la pantalla!	104	
104	0	¡Prepárate para la pregunta 4!	105	
105	0	Pregunta 4.<br>Al abrir las puertas correderas de la<br>base gatuna se oye ladrar a un perro.	150	106
106	0	¿Has pulsado<br>el botón「×」?	107	
107	0	Aquí a los niños que responden mal<br>no les hacemos repetir curso,<br>no te preocupes.	108	
108	0	...	109	
109	0	<flash>¡¡La respuesta es </flash>×!!<br>Como te hayas equivocado en esta,<br>te voy a dejar sin Friskas un mes.	110	
110	0	Al abrir la puerta de la base<br>se oye maullar a un gato.	111	
111	0	¡Escuchar tal grito de guerra<br>aumentará las ansias de dominación<br>de tu ejército!	112	
112	0	¡Nuestra recién adquirida moral nos<br>ayudará con la siguiente pregunta!	113	
113	0	Pregunta 5. Al activar las<br>notificaciones de The Battle<br>Cats, pasa algo muy bueno.	114	160
114	0	¿○?<br>¿Vas a responder eso?	115	
115	0	¿No quieres cambiar la respuesta?	116	
116	0	Pues que sepas que esta será tu única<br>oportunidad de ganar el premio de<br>1 millón de gatólares.	117	
117	0	...	118	
118	0	...	119	
119	0	...	120	
120	0	<flash>¡Correcto!</flash>	121	
121	0	Si te has sabido la respuesta de una<br>pregunta así, ¡está claro que no va a<br>haber premio que se te resista!	122	
122	0	¡Vamos a motivarnos a tope para<br>la siguiente pregunta! ¡Pregunta 6!	123	
123	0	¡Pregunta 6! Animar a un amigo<br>para que se descargue The Battle Cats<br>es bueno para la salud.	124	170
124	0	¿○? Este es un espacio libre<br>de prejuicios, así que si te<br>equivocas no te preocupes.	125	
125	0	La respuesta es...	126	
126	0	...	127	
