16,-1,-1,1,1,				//マップ番号(0～17)，アイテム報酬型ステージ設定(-1:OFF)，スコア報酬型ステージ設定(-1:OFF)，ステージ表示タイミング，プレイ可能タイミング，
2,					//マップ番号によるマップパターン(0～3)，
100,1900,3,99,33,23,86,2,-4,23,89,2,23,88,2,77,86,1,77,89,1,77,88,1,-1,		//1ステージ
150,2850,31,100,31,33,86,3,-4,33,89,3,33,88,3,57,86,2,57,89,2,57,88,2,10,86,1,10,89,1,10,88,1,-1,		//2ステージ
200,3800,30,99,33,19,86,6,-4,19,89,6,19,88,6,71,86,4,71,89,4,71,88,4,10,86,2,10,89,2,10,88,2,-1,		//3ステージ

//にゃんこ城素材ドロップ（浮＋天使＋メタル）
//消費統率力			0
//クリア時の獲得XP		1
//サウンド（スタート時）	2
//サウンド ボス出現時の城体力％	3
//サウンド（ボス）		4
//アイテム入手確率		0～100%
//アイテム番号	0:スピードアップ	1:トレジャーレーダー	2:ネコボン	3:ニャンピュータ	4：おかめはちもく	5:スニャイパー	6:XP	11:にゃんこチケット	12：レアチケット	1000自衛隊キャラクター
//貰える数		0
