0|Sube de nivel a cualquier gato desde el menú «Mejorar».<br>(Toca el botón «Mejorar» que verás debajo del gato).
1|Activa la bebida energética en Levantamiento Felino.<br>(Por recoger los 7 primeros tesoros).
2|Aumenta tu rango total en %d: %d de %d.<br>(Mejora gatos o habilidades de la base).
3|Abre una gatobola en la base gatuna.<br>(Cada día podrás utilizar un tique gratis).
4|Recluta un ayudante de Gamatoto.<br>(Los puedes conseguir como premios en excursiones).
5|Supera cualquier fase usando un gatocombo.<br>(Añade ciertos gatos a tu formación).
6|Juega en el Dojo Afilagarras.<br>(Juega cualquier fase una vez).
7|Desbloquea la forma final de cualquier gato normal.<br>(Los gatos normales mutan en el nivel 30).
8|Supera la fase de Japón en Levantamiento Felino.<br>(Es la fase 7 del cap. 1 de Imperio de los Gatos).
9|Supera la fase de India en Levantamiento Felino.<br>(Es la fase 11 del cap. 1 de Imperio de los Gatos).
10|Supera la fase de Madagascar en Levantamiento Felino.<br>(Es la fase 16 del cap. 1 de Imperio de los Gatos).
11|Supera la fase de Grecia en Levantamiento Felino.<br>(Es la fase 23 del cap. 1 de Imperio de los Gatos).
12|Supera la fase de Groenlandia en Levantamiento Felino.<br>(Es la fase 32 del cap. 1 de Imperio de los Gatos).
13|Supera la fase de Argentina en Levantamiento Felino.<br>(Es la fase 39 del cap. 1 de Imperio de los Gatos).
14|Supera la fase de Hollywood en Levantamiento Felino.<br>(Es la fase 45 del cap. 1 de Imperio de los Gatos).
15|Supera la fase de la Luna en Levantamiento Felino.<br>(Es la fase final del cap. 1 de Imperio de los Gatos).
16|Supera todas las fases en Imperio de Oscuridad.<br>(Incluida la fase final del cap. 2 de Imperio de los Gatos).
17|Supera todas las fases en El Renacer del Gato Bégimo.<br>(Incluida la fase final del cap. 3 de Imperio de los Gatos).
18|Supera todas las fases en Tiempos de Gatos.<br>(Incluida la fase final del cap. 1 de Hacia el Futuro).
19|Supera todas las fases en Artimañas Alienígenas.<br>(Incluida la fase final del cap. 2 de Hacia el Futuro).
20|Supera todas las fases en El Retorno de los Ancianos.<br>(Incluida la fase final del cap. 3 de Hacia el Futuro).
21|<br>
22|Supera todas las fases en Más Allá de la Exosfera.<br>(Incluida la fase final del cap. 1 de Gatos Galácticos).
23|Supera todas las fases en La Pasión del Misidiós.<br>(Incluida la fase final del cap. 2 de Gatos Galácticos).
24|Misión del 6.º aniversario<br>¡Supera el Imperio de los Gatos (cap. 1) durante el evento!
25|Supera todas las fases en Las Estrellas También Mueren.<br>(Incluida la fase final del cap. 3 de Gatos Galácticos).
26|Misión del 7.º aniversario<br>¡Supera el Imperio de los Gatos (cap. 1) durante el evento!
27|Supera el nivel 2 de todas las fases legendarias<br>para completar esta misión.
28|Supera el nivel 3 de todas las fases legendarias<br>para completar esta misión.
29|Misión del 8.º aniversario<br>¡Supera el Imperio de los Gatos (cap. 1) durante el evento!
8000|Supera %d fases de premios de tiques gatunos: %d de %d.<br>(Verás las fases relevantes en los detalles de la misión).
8001|Supera %d fases de premio de XP: %d de %d.<br>(Verás las fases relevantes en los detalles de la misión).
8002|Supera %d fases legendarias: %d de %d.<br>(Completa 5 fases legendarias amarillas cualesquiera).
8003|Envía a Gamatoto a %d excursiones exitosas: %d de %d.<br>(Completa 7 expediciones a cualquier zona).
8004|Supera todas las misiones semanales:<br>(Completa los %d desafíos semanales disponibles: %d de %d.)
8005|Supera %d fases de premios de tiques gatunos: %d de %d.<br>(Verás las fases relevantes en los detalles de la misión).
8006|Supera %d fases de premio de XP: %d de %d.<br>(Verás las fases relevantes en los detalles de la misión).
8007|Envía a Gamatoto a %d excursiones exitosas: %d de %d.<br>(Completa 10 expediciones a cualquier zona).
8008|Supera %d fases de premios de frutas felinas: %d de %d.<br>(Verás las fases relevantes en los detalles de la misión).
8009|Supera %d fases legendarias: %d de %d.<br>(Completa 10 fases legendarias amarillas cualesquiera).
8010|Supera todas las misiones semanales:<br>(Completa los %d desafíos semanales disponibles: %d de %d.)
8011|Supera todas las misiones semanales:<br>(Completa los %d desafíos semanales disponibles: %d de %d.)
9000|Supera el piso 30 de la Torre Celestial.<br>(Este premio solo se puede recoger una vez).|Echa un vistazo a las misiones especiales<br>y accede a la Torre Celestial.
9001|Supera %d fases de Lección Veraniega: %d de %d.<br>(Completa cualquier fase de Lección Veraniega).
9002|Supera %d fases de Lección Veraniega: %d de %d.<br>(Completa cualquier fase de Lección Veraniega).
9003|Supera %d fases de Lección Veraniega: %d de %d.<br>(Completa cualquier fase de Lección Veraniega).
9004|Consigue al gato raro Bailarina de Awa.<br>(Está disponible en las fases de Agenda Veraniega).
9005|Supera todas las misiones especiales: %d de %d.<br>(Completa las %d misiones del evento veraniego).
9006|<br>
9007|<br>
9008|<br>
9009|<br>
9010|<br>
9011|Supera %d fases de la Semana de Plata: %d de %d.|Se han añadido las misiones de<br>la Semana de Plata a la sección de misiones especiales.
9012|Supera %d fases de la Semana de Plata: %d de %d.
9013|Supera %d fases de la Semana de Plata: %d de %d.
9014|Supera las %d fases de la Semana de Plata: %d de %d.
9015|Score 5000 or more on "Immortal Allen O'Neill"!<br>Receive your score upon stage clear.|Check out the Metal Slug Defense missions<br>in the Special missions of Catnip Challenges!
9016|Score 5000 or more on "Attack On Huge Hermit"!<br>Receive your score upon stage clear.
9017|Score 5000 or more on "Jupiter King Convoy"!<br>Receive your score upon stage clear.
9018|Score 3000 or more on "Devils on the Doorstep"!<br>Receive your score upon stage clear.
9019|Supera %d fases de ¡5 Años de Diversión!: %d de %d.<br>(Las fases y los premios se reinician a diario).|Se han añadido las misiones especiales<br>del 5.º aniversario a las misiones mininas.
9020|Gana 5555 puntos en Plan Quinquenal.<br>(Es una fase de clasificación en el Dojo Afilagarras).|Se han añadido las misiones de clasificación<br>del 5.º aniversario a las misiones mininas.
9021|Mejora al Gatomoneda al nivel 10.<br>(Debes hacerlo antes de que acabe el evento).
9022|Score 4000 or more on "Schoolyard Clash"!<br>Receive your score upon stage clear.|Check the Special Missions to access<br>Fate/stay night [HF] collab challenges!
9023|Score 3500 or more on "Midnight Interception"!<br>Receive your score upon stage clear.
9024|Score 3000 or more on "Manor Ruins"!<br>Receive your score upon stage clear.
9025|Score 2500 or more on "Inconspicuous Trap"!<br>Receive your score upon stage clear.
9026|Score 1500 or more on "Beginning of the End"!<br>Receive your score upon stage clear.
9027|Supera %d fases colaborativas de bote diario: %d de %d.<br>(Completa cualquier fase de Guerra Sagrada).
9028|Supera el piso 40 de la Torre Celestial.<br>(Estos premios solo se pueden recoger una vez).|Echa un vistazo a las misiones especiales<br>y accede a la Torre Celestial.
9029|Gana más de 2500 puntos<br>en la fase ¡Ya Llega!|Echa un vistazo a las misiones especiales<br>y accede a las misiones de fiestas.
9030|Gana más de 2000 puntos<br>en la fase Renos de Tiro.
