Aumento de ataque %@: %@	Aumento de daño infligido a %@.
Mejora de defensa %@: %@	Reducción de daño recibido de %@.
Mayor efecto «Eficacia» %@: %@	Mejorará la eficacia contra %@.
Mayor efecto «Superfuerza» %@: %@	Mejorará la fuerza contra %@.
Mayor efecto «Dureza» %@: %@	Mejorará la resistencia a ataques de %@.
Minirréplica mortal: %@	Desata una Minirreéplica tras la derrota.<br>Disponible cada 2 despliegues (no acumulable)
Resistencia a oleadas: %@	Reduce el daño de las oleadas enemigas.
Pasta turbo: %@	Recupera parte del coste de despliegue de un gato caído.<br>Disponible cada 2 despliegues.
Resistencia a repulsión: %@	Reduce el efecto de las oleadas enemigas.
Impulso en historias de leyenda: %@	Impulso de Salud/poder ataq.<br>en las historias de leyenda (no acum.)
Matacolosos: %@	Habilidad matacolosos disponible<br>cada 2 despliegues (no acumulable)
