【Petit bonbon nº1】<br>Tu as reçu 5 000 XP !	Jour 1	//ログイン1日目獲得文章
【Petit bonbon nº2】<br>Tu as reçu 1 accélération !	Jour 2	//ログイン2日目獲得文章
【Petit bonbon nº3】<br>Tu as reçu 1 Chat fortuné !	Jour 3	//ログイン3日目獲得文章
【Petit bonbon nº4】<br>Tu as reçu 10 000 XP !	Jour 4	//ログイン4日目獲得文章
【Petit bonbon nº5】<br>Tu as reçu 1 détecteur de trésor !	Jour 5	//ログイン5日目獲得文章
【Petit bonbon nº6】<br>Tu as reçu 1 Chat numérique !	Jour 6	//ログイン6日目獲得文章
【Petit bonbon nº7】<br>Tu as reçu 15 000 XP !	Jour 7	//ログイン7日目獲得文章
【Petit bonbon nº8】<br>Tu as reçu 1 Chat tireur !	Jour 8	//ログイン8日目獲得文章
【Petit bonbon nº9】<br>Tu as reçu 1 ticket rare !	Jour 9	//ログイン9日目獲得文章
【Petit bonbon nº10】<br>Tu as reçu 20 000 XP !	Jour 10	//ログイン10日目獲得文章
【Petit bonbon nº11】<br>Tu as reçu 1 Chat numérique !	Jour 11	//ログイン11日目獲得文章
【Petit bonbon nº12】<br>Tu as reçu 1 détecteur de trésor !	Jour 12	//ログイン12日目獲得文章
【Petit bonbon nº13】<br>Tu as reçu 1 ticket Chapsule !	Jour 13	//ログイン13日目獲得文章
【Petit bonbon nº14】<br>Tu as reçu 1 Chat diplômé !	Jour 14	//ログイン14日目獲得文章
