4,-1,-1,-1,-1,    //マップ番号 0～16,　アイテム報酬型ステージ設定(-1:OFF),　スコア報酬型ステージ設定(-1:OFF)
0,					//マップパターン 0～
100,1900,3,90,32,1,0,1,-1,		//1ステージ
105,1995,3,99,31,1,0,1,-1,		//2ステージ
110,2090,31,0,31,1,4,1,-1,		//3ステージ
112,2128,30,99,33,1,1,1,-1,		//4ステージ
120,2280,31,0,31,1,3,1,-1,		//5ステージ
145,2755,3,99,33,1,0,1,-1,		//6ステージ
150,2850,33,0,33,1,2,1,-1,		//7ステージ
160,3040,3,90,33,5,6,24000,-1,		//8ステージ

//消費統率力			0
//クリア時の獲得XP		1
//サウンド（スタート時）	2
//サウンド ボス出現時の城体力％	3
//サウンド（ボス）		4
//アイテム入手確率		0～100%
//アイテム番号	0:スピードアップ	1:トレジャーレーダー	2:ネコボン	3:ニャンピュータ	4：おかめはちもく	5:スニャイパー
//貰える数		0
