5,0,0,0,0,0,   //城番号,
4800,1270000,1,1,182,20,0,0,0,0,,//幅,,城体力,,生産最低F,生産最高F,,背景種類,,出現最大数,以後未使用
169,0,50,100,150,100,6,9,0,4000,
605,3,150,600,650,100,6,9,0,200,
170,0,300,300,350,100,6,9,0,2400,
551,1,350,1100,1150,100,3,4,0,150,
626,1,0,1,1,99,2,2,1,100,
551,2,0,1700,1750,99,3,4,0,150,
654,2,0,1200,1250,99,3,4,0,150,
169,0,0,50,100,99,6,9,0,4000,
605,0,50,650,700,99,6,9,0,200,0,0,1,
557,8,50,450,500,99,5,5,0,500,0,0,1,
170,0,100,50,100,99,6,9,0,2400,0,0,1,
169,4,100,650,700,99,6,9,0,4000,0,0,1,
642,1,500,1450,1500,99,1,1,0,100,0,0,1,
636,1,500,1,1,99,0,0,0,100,0,0,1,
23,1,13500,30,80,100,0,9,0,100,

//敵は１ステージ最大１０種類,
