36,-1,-1,-1,-1,    //マップ番号 0～16,　アイテム報酬型ステージ設定(-1:OFF),　スコア報酬型ステージ設定(-1:OFF)
0,					//マップパターン 0～
20,240,153,100,153,50,6,100000,-1,		//1ステージ
20,240,153,100,153,50,50,1,-1,		//2ステージ
20,240,153,100,153,50,6,100000,-1,		//3ステージ
20,240,153,100,153,50,51,1,-1,		//4ステージ
20,240,153,100,153,50,6,100000,-1,		//5ステージ
20,240,153,100,153,50,52,1,-1,		//6ステージ
20,240,153,100,153,50,6,100000,-1,		//7ステージ
20,240,153,100,153,50,53,1,-1,		//8ステージ
20,240,153,100,153,50,6,100000,-1,	//9ステージ
200,240,154,100,154,100,58,1,-1,		//10ステージ
30,360,153,100,153,50,6,200000,-1,		//11ステージ
30,360,153,100,153,50,50,1,-1,		//12ステージ
30,360,153,100,153,50,6,200000,-1,		//13ステージ
30,360,153,100,153,50,51,1,-1,		//14ステージ
30,360,153,100,153,50,6,200000,-1,		//15ステージ
30,360,153,100,153,50,52,1,-1,		//16ステージ
30,360,153,100,153,50,6,200000,-1,		//17ステージ
30,360,153,100,153,50,53,1,-1,		//18ステージ
30,360,153,100,153,50,6,200000,-1,		//19ステージ
300,360,154,100,154,100,54,1,-1,		//20ステージ
30,360,153,100,153,50,6,200000,-1,		//21ステージ
30,360,153,100,153,50,50,1,-1,		//22ステージ
30,360,153,100,153,50,6,200000,-1,		//23ステージ
30,360,153,100,153,50,51,1,-1,		//24ステージ
30,360,153,100,153,50,6,200000,-1,		//25ステージ
30,360,153,100,153,50,52,1,-1,		//26ステージ
30,360,153,100,153,50,6,200000,-1,		//27ステージ
30,360,153,100,153,50,53,1,-1,		//28ステージ
30,360,153,100,153,50,6,200000,-1,		//29ステージ
300,360,154,100,154,100,54,1,-1,		//30ステージ
40,480,153,100,153,50,6,300000,-1,		//31ステージ
40,480,153,100,153,50,50,2,-1,		//32ステージ
40,480,153,100,153,50,6,300000,-1,		//33ステージ
40,480,153,100,153,50,51,2,-1,		//34ステージ
40,480,153,100,153,50,6,300000,-1,		//35ステージ
40,480,153,100,153,50,52,2,-1,		//36ステージ
40,480,153,100,153,50,6,300000,-1,		//37ステージ
40,480,153,100,153,50,53,2,-1,		//38ステージ
40,480,153,100,153,50,6,300000,-1,		//39ステージ
400,480,154,100,154,100,54,1,-1,		//40ステージ
40,480,153,100,153,50,6,300000,-1,		//41ステージ
40,480,153,100,153,50,50,2,-1,		//42ステージ
40,480,153,100,153,50,6,300000,-1,		//43ステージ
40,480,153,100,153,50,51,2,-1,		//44ステージ
40,480,153,100,153,50,6,300000,-1,		//45ステージ
40,480,153,100,153,50,52,2,-1,		//46ステージ
40,480,153,100,153,50,6,300000,-1,		//47ステージ
40,480,153,100,153,50,53,2,-1,		//48ステージ
40,480,153,100,153,50,6,300000,-1,		//49ステージ
400,480,154,100,154,100,58,1,-1,		//50ステージ
40,480,153,100,153,50,6,300000,-1,		//51ステージ
40,480,153,100,153,50,50,2,-1,		//52ステージ
40,480,153,100,153,50,6,300000,-1,		//53ステージ
40,480,153,100,153,50,51,2,-1,		//54ステージ
40,480,153,100,153,50,6,300000,-1,		//55ステージ
40,480,153,100,153,50,52,2,-1,		//56ステージ
40,480,153,100,153,50,6,300000,-1,		//57ステージ
40,480,153,100,153,50,53,2,-1,		//58ステージ
40,480,153,100,153,50,6,300000,-1,		//59ステージ
400,480,154,100,154,100,54,1,-1,		//60ステージ
50,600,153,100,153,50,6,500000,-1,		//61ステージ
50,600,153,100,153,50,50,2,-1,		//62ステージ
50,600,153,100,153,50,6,500000,-1,		//63ステージ
50,600,153,100,153,50,51,2,-1,		//64ステージ
50,600,153,100,153,50,6,500000,-1,		//65ステージ
50,600,153,100,153,50,52,2,-1,		//66ステージ
50,600,153,100,153,50,6,500000,-1,		//67ステージ
50,600,153,100,153,50,53,2,-1,		//68ステージ
50,600,153,100,153,50,6,500000,-1,		//69ステージ
500,600,154,100,154,100,54,1,-1,		//70ステージ
50,600,153,100,153,50,6,500000,-1,		//71ステージ
50,600,153,100,153,50,50,2,-1,		//72ステージ
50,600,153,100,153,50,6,500000,-1,		//73ステージ
50,600,153,100,153,50,51,2,-1,		//74ステージ
50,600,153,100,153,50,6,500000,-1,		//75ステージ
50,600,153,100,153,50,52,2,-1,		//76ステージ
50,600,153,100,153,50,6,500000,-1,		//77ステージ
50,600,153,100,153,50,53,2,-1,		//78ステージ
50,600,153,100,153,50,6,500000,-1,		//79ステージ
500,600,154,100,154,100,54,1,-1,		//80ステージ
50,600,153,100,153,50,6,500000,-1,		//81ステージ
50,600,153,100,153,50,50,2,-1,		//82ステージ
50,600,153,100,153,50,6,500000,-1,		//83ステージ
50,600,153,100,153,50,51,2,-1,		//84ステージ
50,600,153,100,153,50,6,500000,-1,		//85ステージ
50,600,153,100,153,50,52,2,-1,		//86ステージ
50,600,153,100,153,50,6,500000,-1,		//87ステージ
50,600,153,100,153,50,53,2,-1,		//88ステージ
50,600,153,100,153,50,6,500000,-1,		//89ステージ
500,600,154,100,154,100,58,1,-1,		//90ステージ
50,600,153,100,153,50,6,500000,-1,		//91ステージ
50,600,153,100,153,50,50,2,-1,		//92ステージ
50,600,153,100,153,50,6,500000,-1,		//93ステージ
50,600,153,100,153,50,51,2,-1,		//94ステージ
50,600,153,100,153,50,6,500000,-1,		//95ステージ
50,600,153,100,153,50,52,2,-1,		//96ステージ
50,600,153,100,153,50,6,500000,-1,		//97ステージ
50,600,153,100,153,50,53,2,-1,		//98ステージ
500,600,154,100,154,100,58,1,-1,		//99ステージ
500,600,154,100,154,100,58,3,-1,		//100ステージ

//地底迷宮グランドアビス
//消費統率力			0
//クリア時の獲得XP		1
//サウンド（スタート時）	2
//サウンド ボス出現時の城体力％	3
//サウンド（ボス）		4
//アイテム入手確率		0～100%
//アイテム番号	0:スピードアップ	1:トレジャーレーダー	2:ネコボン	3:ニャンピュータ	4：おかめはちもく	5:スニャイパー	6:XP	11:にゃんこチケット	12：レアチケット
//貰える数		0
