-1,	//0セット(アイテム)
-1,	//1セット(アイテム)
-1,	//2セット(アイテム)
-1,	//3セット(アイテム)
-1,	//4セット(アイテム)
-1,	//5セット(アイテム)
-1,	//6セット(アイテム)
-1,	//7セット(アイテム)
-1,	//8セット(アイテム)
-1,	//9セット(アイテム)
-1,	//10セット(アイテム)
-1,	//11セット(アイテム)
-1,	//12セット(アイテム)
-1,	//13セット(アイテム)
-1,	//14セット(アイテム)
-1,	//15セット(アイテム)
-1,	//16セット(アイテム)
-1,	//17セット(アイテム)
-1,	//18セット(アイテム)
-1,	//19セット(アイテム)
-1,	//20セット(アイテム)
-1,	//21セット(アイテム)
-1,	//22セット(アイテム)
-1,	//23セット(アイテム)
-1,	//24セット(アイテム)
-1,	//25セット(アイテム)
-1,	//26セット(アイテム)
-1,	//27セット(アイテム)
-1,	//28セット(アイテム)
-1,	//29セット(アイテム)
-1,	//30セット(アイテム)
-1,	//31セット(アイテム)
-1,	//32セット(アイテム)
-1,	//33セット(アイテム)
-1,	//34セット(アイテム)
-1,	//35セット(アイテム)
-1,	//36セット(アイテム)
-1,	//37セット(アイテム)
-1,	//38セット(アイテム)
-1,	//39セット(アイテム)
-1,	//40セット(アイテム)
-1,	//41セット(アイテム)
-1,	//42セット(アイテム)
-1,	//43セット(アイテム)
-1,	//44セット(アイテム)
-1,	//45セット(アイテム)
-1,	//46セット(アイテム)
-1,	//47セット(アイテム)
-1,	//48セット(アイテム)
-1,	//49セット(アイテム)
-1,	//50セット(アイテム)
-1,	//51セット(アイテム)
-1,	//52セット(アイテム)
-1,	//53セット(アイテム)
-1,	//54セット(アイテム)
-1,	//55セット(アイテム)
-1,	//56セット(アイテム)
-1,	//57セット(アイテム)
-1,	//58セット(アイテム)
-1,	//59セット(アイテム)
-1,	//60セット(アイテム)
-1,	//61セット(アイテム)
-1,	//62セット(アイテム)
-1,	//63セット(アイテム)
-1,	//64セット(アイテム)
-1,	//65セット(アイテム)
-1,	//66セット(アイテム)
-1,	//67セット(アイテム)
-1,	//68セット(アイテム)
-1,	//69セット(アイテム)
-1,	//70セット(アイテム)
-1,	//71セット(アイテム)
-1,	//72セット(アイテム)
-1,	//73セット(アイテム)
-1,	//74セット(アイテム)
-1,	//75セット(アイテム)
-1,	//76セット(アイテム)
-1,	//77セット(アイテム)
-1,	//78セット(アイテム)
-1,	//79セット(アイテム)
-1,	//80セット(アイテム)
-1,	//81セット(アイテム)
-1,	//82セット(アイテム)
-1,	//83セット(アイテム)
-1,	//84セット(アイテム)
-1,	//85セット(アイテム)
-1,	//86セット(アイテム)
-1,	//87セット(アイテム)
-1,	//88セット(アイテム)
-1,	//89セット(アイテム)
-1,	//90セット(アイテム)
-1,	//91セット(アイテム)
-1,	//92セット(アイテム)
-1,	//93セット(アイテム)
-1,	//94セット(アイテム)
-1,	//95セット(アイテム)
-1,	//96セット(アイテム)
-1,	//97セット(アイテム)
-1,	//98セット(アイテム)
-1,	//99セット(アイテム)
-1,	//100セット(アイテム)
-1,	//101セット（アイテム）
-1,	//102セット（アイテム）
-1,	//103セット（アイテム）
-1,	//104セット（アイテム）
-1,	//105セット（アイテム）
-1,	//106セット（アイテム）
-1,	//107セット（アイテム）
-1,	//108セット（アイテム）
-1,	//109セット（アイテム）
-1,	//110セット（アイテム）
-1,	//111セット（アイテム）
-1,	//112セット（アイテム）
-1,	//113セット（アイテム）
-1,	//114セット（アイテム）
-1,	//115セット（アイテム）
-1,	//116セット（アイテム）
-1,	//117セット（アイテム）
-1,	//118セット（アイテム）
-1,	//119セット（アイテム）
-1,	//120セット（アイテム）
-1,	//121セット（アイテム）
-1,	//122セット（アイテム）
-1,	//123セット（アイテム）
-1,	//124セット（アイテム）
-1,	//125セット（アイテム）
-1,	//126セット（アイテム）
-1,	//127セット（アイテム）
-1,	//128セット（アイテム）
-1,	//129セット（アイテム）
-1,	//130セット（アイテム）
-1,	//131セット（アイテム）
-1,	//132セット（アイテム）
-1,	//133セット（アイテム）
-1,	//134セット（アイテム）
-1,	//135セット（アイテム）
-1,	//136セット（アイテム）
-1,	//137セット（アイテム）
-1,	//138セット（アイテム）
-1,	//139セット（アイテム）
-1,	//140セット（アイテム）
-1,	//141セット（アイテム）
-1,	//142セット（アイテム）
-1,	//143セット（アイテム）
-1,	//144セット（アイテム）
-1,	//145セット（アイテム）
-1,	//146セット（アイテム）
-1,	//147セット（アイテム）
-1,	//148セット（アイテム）
-1,	//149セット（アイテム）
-1,	//150セット（アイテム）
-1,	//151セット（アイテム）
-1,	//152セット（アイテム）
-1,	//153セット（アイテム）
-1,	//154セット（アイテム）
-1,	//155セット（アイテム）
-1,	//156セット（アイテム）
-1,	//157セット（アイテム）
