0|0|貓罐頭可以實現一切吧
0|0|神奇的口袋會幫我實現
0|0|集滿7顆珠珠就會實現
0|1|智商達到極限
0|1|可以超越洞悉先機貓
0|1|成為貓灣大學榜首
0|2|從天而降的女子
0|2|七福神要來了
0|2|100人要來了
0|3|時機到來！！
0|3|做什麼都穩賺
0|3|賣黃金貓換現金吧
0|4|話說你願意和我跳支舞嗎？
0|4|有種可以去沒消失的世界線的預感
0|4|成為金的斧頭再回來
0|5|庭院裡挖出了德永埋藏金
0|5|加碼多多挖到了溫泉
0|5|有種會撿到中1億元彩券的預感
0|6|在旅途上被供奉為神
0|6|開始了拯救世界的旅程
0|6|回來後歌曲大賣竟成為百萬歌曲
0|7|最佳侵略吉日，不要猶豫
0|7|成為地表上最強的存在
0|7|所有的戰鬥都完全勝利
0|8|去給江湖郎中治病
0|8|人工化完全治癒
0|8|無患
0|9|解開戀愛方程式
0|9|春天要來了
0|9|用檸檬汁來寫情書
1|0|相信貓的力量就會實現
1|0|吃願望數的豆子
1|0|流星閃耀時默念願望3次
1|1|發現一個名為幹勁的開關
1|1|提交出結果
1|1|受熊熊老師教導學習的訣竅
1|2|有種天助我也的預感
1|2|以三輪車前來
1|2|百米以9秒跑來
1|3|以善於攻擊的類別來決勝負吧
1|3|有些許失敗也必定能存活一次
1|3|目標是能高價賣出的彩虹貓薄荷
1|4|就在貓咪基地某處
1|4|沉睡在貓咪儲藏室中
1|4|連捨棄的東西都會回來
1|5|從皮夾底層發現兩千元
1|5|打掃一下廁所就會吉
1|5|獲得了比錢更重要的東西
1|6|會發現第二個故鄉吧
1|6|雖然會被坑但是會再坑回去
1|6|可以遇見當地吉祥物
1|7|體會了爭執的空虛感
1|7|確認出來的敵人屬性吧
1|7|意外的要靠很強的稀有角色
1|8|睡個覺就會治癒
1|8|肌肉痠痛當天出現
1|8|灑點艾草好的快
1|9|向前衝吧！
1|9|以「兩人一起！貓咪大戰爭」加深彼此的愛吧
1|9|被甩了也無絲毫疼痛
2|0|快要遺忘的時候就會實現
2|0|寫在記事本上吧
2|0|勤於施捨
2|1|花點錢就會有結果
2|1|目標中上再下一點左右
2|1|會比貓型電腦還聰明
2|2|出現在夢境
2|2|會來，但是遲到半小時
2|2|貌似從右邊來但其實從左邊來
2|3|成為打工小隊長
2|3|衣櫥中沉睡著很有價值的東西
2|3|目標EX角色半價的那天買
2|4|不要多重使用密碼
2|4|從加碼多多探險隊的地面上出來
2|4|可怕的老家
2|5|幸運物是招財貓
2|5|看下方向走吧
2|5|發現別人私藏的零用錢
2|6|被當地吉祥物求愛
2|6|沒有trouble的travel
2|6|盡情放鬆
2|7|如果可以的話好好相處吧
2|7|反對戰爭
2|7|夫妻床頭吵床尾也不和
2|8|一個不留神就被恩將仇報
2|8|睡眠不足是皮膚的大敵
2|8|忍痛接種疫苗的疼痛吧
2|9|守備範圍變廣
2|9|手握手
2|9|故意把橡皮擦弄掉就會吉
3|0|看你的努力
3|0|5次元時就會實現
3|0|什麼也想不起來
3|1|被抓住後腿了
3|1|太在意貓咪結果無法集中
3|1|照天意填滿答案卡吧
3|2|站在對邊的出口
3|2|在南半球
3|2|打個暗號
3|3|不是現在，再等兩年
3|3|人生就像遊戲般的相同結果
3|3|被可愛的貓咪殺價
3|4|是發現了但是上面寫著他人的名字
3|4|被拍賣
3|4|在二手商店中發現
3|5|買彩券連號10張就會中個300元
3|5|交給風水吧
3|5|收集點數吧
3|6|陷在100km的塞車陣中
3|6|已攻略的都市比較好
3|6|用貓咪大戰爭遊走各地
3|7|溜之大吉
3|7|錯失了超激稀有角色的出擊時機
3|7|使第三進化吧
3|8|痛不痛是看心情決定
3|8|應當心撿拾東西食用
3|8|做全民體操結果肌肉痠痛
3|9|愛上貓吧
3|9|照片多少有好看一點
3|9|複數人搭上箱型車就會吉
4|0|做了一個會實現的夢
4|0|無可奉告
4|0|實現野貓的夢想
4|1|對上考試非常弱
4|1|順利的不是讀書而是打掃
4|1|志願校變廢校
4|2|只有宅急便來了
4|2|影武者來了
4|2|昨天來過了
4|3|別把重要的判斷交給貓咪
4|3|免費也沒人要
4|3|絕大部分的營業額被大猩猩捲款潛逃了
4|4|作爲傳說中的祕寶被祭祀
4|4|以怪獸的巢來發現
4|4|變化為XP
4|5|撿到錢的那天丟了錢包
4|5|小心匯款轉帳詐騙
4|5|給貓的小判會被奪走
4|6|溫泉有乾枯的預兆
4|6|土產會重複到
4|6|擇日不如撞日
4|7|輸給河馬將
4|7|不得不放棄
4|7|受看板小妹攻擊導致城堡遭打倒
4|8|嘴破要爆發啦
4|8|好像・・・樣子有點奇怪
4|8|牛奶糖黏到假牙掉下來
4|9|朋友以上戀人未滿
