สุขสันต์วันฮาโลวีน! วันที่ 1!<br>ได้รับวิญญาณตำนาน 1 ดวง!	วันที่ 1	//ログイン1日目獲得文章
สุขสันต์วันฮาโลวีน! วันที่ 2!<br>ได้รับวิญญาณตำนาน 1 ดวง!	วันที่ 2	//ログイン2日目獲得文章
สุขสันต์วันฮาโลวีน! วันที่ 3!<br>ได้รับวิญญาณตำนาน 1 ดวง!	วันที่ 3	//ログイン3日目獲得文章
สุขสันต์วันฮาโลวีน! วันที่ 4!<br>ได้รับวิญญาณตำนาน 1 ดวง!	วันที่ 4	//ログイン4日目獲得文章
สุขสันต์วันฮาโลวีน! วันที่ 5!<br>ได้รับตั๋วแมว 1 ใบ!	วันที่ 5	//ログイン5日目獲得文章
สุขสันต์วันฮาโลวีน! วันที่ 6!<br>ได้รับวิญญาณตำนาน 1 ดวง!	วันที่ 6	//ログイン6日目獲得文章
สุขสันต์วันฮาโลวีน! วันที่ 7!<br>ได้รับวิญญาณตำนาน 1 ดวง!	วันที่ 7	//ログイン7日目獲得文章
สุขสันต์วันฮาโลวีน! วันที่ 8!<br>ได้รับวิญญาณตำนาน 1 ดวง!	วันที่ 8	//ログイン8日目獲得文章
สุขสันต์วันฮาโลวีน! วันที่ 9!<br>ได้รับวิญญาณตำนาน 1 ดวง!	วันที่ 9	//ログイン9日目獲得文章
สุขสันต์วันฮาโลวีน! วันที่ 10!<br>ได้รับตั๋วแรร์ 1 ใบ!	วันที่ 10	//ログイン10日目獲得文章
สุขสันต์วันฮาโลวีน! วันที่ 11!<br>ได้รับวิญญาณตำนาน 1 ดวง!	วันที่ 11	//ログイン11日目獲得文章
สุขสันต์วันฮาโลวีน! วันที่ 12!<br>ได้รับวิญญาณตำนาน 1 ดวง!	วันที่ 12	//ログイン12日目獲得文章
สุขสันต์วันฮาโลวีน! วันที่ 13!<br>ได้รับวิญญาณตำนาน 1 ดวง!	วันที่ 13	//ログイン13日目獲得文章
สุขสันต์วันฮาโลวีน! วันที่ 14!<br>ได้รับวิญญาณตำนาน 1 ดวง!	วันที่ 14	//ログイン14日目獲得文章
