1,1,0,0,0,0,   //城番号,,,,,,
4300,1200000,1,1,222,10,0,0,0,0,,,
555,6,50,300,400,100,8,9,0,500
120,1,100,300,400,100,8,9,0,500
638,1,250,1,1,100,4,5,0,500
555,5,0,300,400,99,8,9,0,500
120,3,50,600,700,99,8,9,0,500,0,0,1
557,2,150,600,700,99,4,5,0,400,0,0,1
594,1,300,1,1,99,6,7,0,100,0,0,1
638,2,500,600,700,99,4,5,0,500,0,0,1
560,1,600,1,1,99,0,1,0,150,0,0,1
187,1,0,30,90,99,2,3,1,150
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
//敵は１ステージ最大１０種類,,,,,,,,,,,,
