0,2,3,4,5,6,7,8,9,-1,		// 0:OK【4.4.0】通常にゃんこガチャ(青玉能力)ALLセット（2.0より実装）
0,2,3,4,5,6,7,8,9,-1,		// 1:OK【4.4.0】『アイテム入り』にゃんこガチャ(青玉能力)
-1,				// 2:OK【4.4.0】『アイテムのみ』にゃんこガチャ(青玉能力)
-1,				// 3:OK【5.1.0】『マタタビ入り』アイテムチャ
-1,				// 4:NG【5.1.0】『ネコビタン入り』アイテムガチャ
-1,				// 5:OK【5.1.0】『キャッツアイ入り』アイテムガチャ
-1,				// 6:OK【7.1.0】にゃんこ福引2018年6月
-1,				// 7:OK【7.1.0】にゃんこ福引Ｇ2018年6月
-1,				// 8:OK【7.3.0】にゃんこ福引※2018年サマーレッスン用
-1,				// 9:OK【7.2.0】にゃんこ福引Ｇ2018年7月
-1,				//10:OK【7.2.0】にゃんこ福引2018年受験
-1,				//11:OK【7.3.0】にゃんこ福引Ｇ2018年8月
-1,				//12:OK【7.3.0】にゃんこ福引Ｇ2018年9月
-1,				//13:OK【7.4.0】にゃんこ福引Ｇ2018年10月
-1,				//14:OK【7.4.0】にゃんこ福引Ｇ2018年11月
-1,				//15:OK【7.4.0】にゃんこ福引※2018年銀週間
-1,				//16:OK【7.5.0】にゃんこ福引Ｇ2018年12月
-1,				//17:OK【7.5.0】にゃんこ福引※2018年文化祭
-1,				//18:OK【8.0.0】にゃんこ福引Ｇ2019年1月
-1,				//19:OK【8.1.0】にゃんこ福引Ｇ2019年2月
-1,				//20:OK【8.1.0】にゃんこ福引※2019年雪まつり
-1,				//21:OK【8.2.0】にゃんこ福引Ｇ2019年3月
-1,				//22:OK【8.2.0】にゃんこ福引※2019年受験大戦争
-1,				//23:OK【8.3.0】にゃんこ福引Ｇ2019年4月
-1,				//24:OK【8.4.0】にゃんこ福引Ｇ2019年5月
-1,				//25:OK【8.5.0】にゃんこ福引※2019年黄金週間
-1,				//26:OK【8.5.0】にゃんこ福引※2019年梅雨
-1,				//27:OK【8.5.0】にゃんこ福引Ｇ2019年6月
-1,				//28:OK【8.6.0】にゃんこ福引Ｇ2019年7月
-1,				//29:OK【8.6.0】にゃんこ福引Ｇ2019年8月
-1,				//30:OK【8.7.0】にゃんこ福引※2019年サマーレッスン
-1,				//31:OK【8.8.0】にゃんこ福引※2019年銀週間
-1,				//32:OK【8.8.0】にゃんこ福引Ｇ2019年9月
-1,				//33:OK【8.8.0】にゃんこ福引Ｇ2019年10月
-1,				//34:OK【8.10.0】にゃんこ福引Ｇ2019年11月
-1,				//35:OK【8.10.0】にゃんこ福引Ｇ2019年12月
-1,				//36:OK【8.10.0】にゃんこ福引※2019年文化祭
-1,				//37:OK【9.1.0】にゃんこ福引Ｇ2020年1月
