6,0,0,0,0,0,   //城番号
4700,1300000,1,1,1035,15,0,0,0,0,	//幅,	城体力,	生産最低F,生産最高F,	背景種類,	出現最大数,以後未使用
362,0,150,250,350,100,7,9,0,2500
48,4,150,350,450,100,7,9,0,1200
363,2,300,300,400,100,4,6,0,2500
126,1,550,1,1,100,1,3,0,300
53,1,550,1,1,100,1,3,0,400
363,6,0,450,550,99,4,6,0,2500
48,5,0,300,400,99,7,9,0,1200
126,2,0,500,600,99,1,3,0,300
53,4,0,250,300,99,1,3,0,400,0,0
420,2,200,1600,1600,99,5,5,0,1200,0,0,1
445,3,400,550,550,99,7,9,0,1200,0,0,1
53,4,1700,250,300,99,1,3,0,400,0,0,1
48,5,1700,300,400,99,7,9,0,1200,0,0,1
126,2,1700,500,600,99,1,3,0,300,0,0,1
47,1,0,1,1,99,0,0,1,300,0,500
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,


//敵は１ステージ最大１０種類
