0|Fai salire di livello un gatto dal menu Potenzia!<br>(Tocca il pulsante Potenzia! sotto un gatto.)
1|Attiva l'energy drink in "L'ascesa dei Battle Cats"!<br>(Ottieni abilità bonus raccogliendo i primi 7 tesori.)
2|Alza il tuo Grado giocatore di %d!<br>(Potenzia gatti o abilità della Base: %d di %d.)
3|Sorteggia una Miaocapsula alla Base felina! (Ottieni un<br>miaobiglietto gratis ogni giorno da usare una volta.)
4|Recluta un assistente di Gamatoto! (Trovi gli assistenti<br>tra le ricompense delle Spedizioni di Gamatoto.)
5|Supera un livello mentre usi una combo felina! (Schiera<br>un particolare insieme di gatti nella tua formazione!)
6|Sfida il Dojo miciodiale!<br>(Affronta una volta un livello del Dojo.)
7|Sblocca la Forma Reale di un gatto normale!<br>(Fai evolvere un gatto normale a livello 30.)
8|Supera il Giappone in "L'ascesa dei Battle Cats"!<br>(Completa il 7° livello in Impero dei Gatti Cap. 1.)
9|Supera l'India in "L'ascesa dei Battle Cats"!<br>(Completa l'11° livello in Impero dei Gatti Cap. 1.)
10|Supera il Madagascar in "L'ascesa dei Battle Cats"!<br>(Completa il 16° livello in Impero dei Gatti Cap. 1.)
11|Supera la Grecia in "L'ascesa dei Battle Cats"!<br>(Completa il 23° livello in Impero dei Gatti Cap. 1.)
12|Supera la Groenlandia in "L'ascesa dei Battle Cats"!<br>(Completa il 32° livello in Impero dei Gatti Cap. 1.)
13|Supera l'Argentina in "L'ascesa dei Battle Cats"!<br>(Completa il 39° livello in Impero dei Gatti Cap. 1.)
14|Supera Hollywood in "L'ascesa dei Battle Cats"!<br>(Completa il 45° livello in Impero dei Gatti Cap. 1.)
15|Supera la Luna in "L'ascesa dei Battle Cats"!<br>(Completa l'ultimo livello di Impero dei Gatti Cap. 1.)
16|Supera ogni livello in "L'imperatore delle tenebre"!<br>(Completa l'ultimo livello di Impero dei Gatti Cap. 2.)
17|Supera ogni livello in "Il risveglio di Gatto Bahamut"!<br>(Completa l'ultimo livello di Impero dei Gatti Cap. 3.)
18|Supera ogni livello in "Abbastanza tempo per i Gatti"!<br>(Completa l'ultimo livello di Verso il futuro Cap. 1.)
