1,1,0,0,0,0,   //城番号,,,,,,
6000,1200000,1,1,222,30,0,0,0,0,,,
409,0,150,400,500,100,7,9,0,100
115,4,150,600,700,100,2,3,0,400
256,5,300,300,400,100,7,9,0,200
117,2,600,700,800,100,4,6,0,300
162,1,900,1,1,100,2,3,0,250
614,2,1200,800,900,100,7,9,0,100
416,1,1700,1,1,100,1,1,0,100
415,1,1700,1,1,100,0,0,0,100
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
//敵は１ステージ最大１０種類,,,,,,,,,,,,
