			0	22	777	300	0
		ごめんにゃ。用事が出来たから<br>また次の機会にお願いするにゃ！<br>途中まで付き合ってくれた<br>お礼にこれあげるにゃ！	0	22	300	
1	0	にゃんこ大戦争11周年記念<br>「わんわんアニバーサリー」の<br><flash>第3章 ネコの結婚</flash><br>開幕にゃ～！	2	
2	0	突然だけど結婚式をするから<br>ぜひ参加してほしいにゃ	3	50
3	0	ありがとにゃ～！<br>うれしいにゃ	4	
4	0	え？<br>相手は誰かって？	5	
5	0	実は2人のネコに<br>告白されちゃって……<br>どっちがいいか悩んでるにゃ	6	
6	0	幼なじみのネコと<br>ご令嬢のネコなんだけど<br>2人とも吾輩のことを<br>好きって言ってくれたにゃ	7	
7	0	ゆっくり相談したいけど<br>このあと式場探しに<br>行かなきゃいけないにゃ	8	
8	0	結婚式は一生の<br>思い出にしたいから<br>いっぱいお友達を<br>呼んできてほしいにゃ	9	
9	0	ご祝儀のネコカン……	10	
10	0	じゃなくて<br>たくさんのお友達に<br>囲まれるの楽しみにゃ～	11	
11	0	そんなわけで<br>お友達をたくさん<br>連れてきてほしいにゃ	12	
12	0	君しか頼れるお友達が<br>いないから<br>よろしく頼むにゃ	13	
13	0	また明日来て<br>お話聞いてほしいにゃ	14	
14	16	お友達たくさん呼ぶのを<br>忘れずにお願いにゃ～！	100	
50	0	「いいえ」って<br>聞こえた気がするけど<br>きっと「いいよ」の間違いにゃ	3	
100	0	式場なかなか決まらないにゃ<br>「わんわんアニバーサリー」の<br><flash>第3章 ネコの結婚</flash><br>再開にゃ～！	101	
101	0	お友達には<br>声をかけてくれたにゃ？	102	150
102	0	ありがとにゃ～<br>君ならやってくれると<br>思ってたにゃ	103	
103	0	昨日2人のネコに<br>告白されちゃって<br>悩んでるって話を<br>したと思うけど	104	
104	0	まずは1人目！<br>幼なじみのネコの<br>いいところでも話すにゃ	105	
105	0	昔いじめられていたちびネコを<br>拾って育てていたにゃ	106	
106	0	とってもいい子にゃ	107	
107	0	それに吾輩が授業中<br>居眠りしそうになったら<br>ビンタで起こしてくれたことも<br>あったにゃ	108	
108	0	とってもいい子にゃ	109	
