【義理チョコ 1個目】<br>「XP＋5,000」を受け取った！！	1日目	//ログイン1日目獲得文章
【義理チョコ 2個目】<br>「スピードアップ＋1」を受け取った！！	2日目	//ログイン2日目獲得文章
【義理チョコ 3個目】<br>「ネコボン＋1」を受け取った！！	3日目	//ログイン3日目獲得文章
【義理チョコ 4個目】<br>「XP＋10,000」を受け取った！！	4日目	//ログイン4日目獲得文章
【義理チョコ 5個目】<br>「トレジャーレーダー＋1」を受け取った！！	5日目	//ログイン5日目獲得文章
【義理チョコ 6個目】<br>「ニャンピュータ＋1」を受け取った！！	6日目	//ログイン6日目獲得文章
【義理チョコ 7個目】<br>「XP＋15,000」を受け取った！！	7日目	//ログイン7日目獲得文章
【義理チョコ 8個目】<br>「スニャイパー＋1」を受け取った！！	8日目	//ログイン8日目獲得文章
【義理チョコ 9個目】<br>「レアチケット＋1」を受け取った！！	9日目	//ログイン9日目獲得文章
【義理チョコ 10個目】<br>「XP＋20,000」を受け取った！！	10日目	//ログイン10日目獲得文章
【義理チョコ 11個目】<br>「ニャンピュータ＋1」を受け取った！！	11日目	//ログイン11日目獲得文章
【義理チョコ 12個目】<br>「トレジャーレーダー＋1」を受け取った！！	12日目	//ログイン12日目獲得文章
【義理チョコ 13個目】<br>「にゃんこチケット＋1」を受け取った！！	13日目	//ログイン13日目獲得文章
【義理チョコ 14個目】<br>「おかめはちもく＋1」を受け取った！！	14日目	//ログイン14日目獲得文章
