0,1,0,0,0,0,   //城番号,,,,,,
5200,1000000,1,1,222,10,0,0,0,0,,,
390,3,50,200,300,100,7,8,0,1200
471,3,100,300,400,100,8,9,0,200
390,6,0,300,400,99,7,8,0,1200
471,4,0,300,400,99,8,9,0,200
364,2,100,700,800,99,5,6,0,2500,0,0,1
514,1,350,800,900,99,5,6,0,100,0,0,1
654,1,400,800,900,99,1,1,0,100,0,0,1
471,2,500,50,70,99,8,9,0,200,0,0,1
292,1,600,600,700,99,2,4,0,300,0,0,1
471,2,900,50,70,99,8,9,0,200,0,0,1
608,1,0,1,1,99,0,0,1,100
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
0,0,0,0,0,0,0,9,0,100,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
//敵は１ステージ最大１０種類,,,,,,,,,,,,
