151,1,0,0,0,0,   //城番号
6000,900000,1,1,160,30,0,0,0,0,   //幅,    城体力,    生産最低F,生産最高F,    背景種類,    出現最大数,以後未使用
578,1,50,1,1,100,0,9,0,24000,
578,1,150,1,1,100,0,9,0,24000,
582,0,200,400,600,100,7,9,0,800,
579,1,300,1,1,100,0,9,0,2400,
579,1,400,1,1,100,0,9,0,2400,
583,0,450,400,600,100,7,9,0,800,
580,1,550,200,300,100,0,9,0,600,
584,0,600,400,600,100,7,9,0,800,
578,15,1000,75,150,100,0,6,0,24000,
579,10,1010,100,200,100,0,6,0,2400,
580,5,1025,350,350,100,3,6,0,600,
582,10,1250,100,150,100,7,9,0,800,
583,10,1265,100,150,100,7,9,0,800,
584,10,1290,100,150,100,7,9,0,800,
23,0,13500,13500,13500,100,9,9,0,100,

//敵は１ステージ最大１０種類
