800	레어 티켓 1장 획득!
900	「레어 캐릭터」의 레벨 상한 해방!<br>레벨25까지 파워 업 가능하다냥!<br><span class="fs76">※XP로 파워 업 가능※</span>
1000	「슈퍼 레어 캐릭터」의 레벨 상한 해방!<br>레벨25까지 파워 업 가능하다냥!<br><span class="fs76">※XP로 파워 업 가능※</span>
1100	「울트라 슈퍼 레어 캐릭터」의 레벨 상한 해방!<br>레벨25까지 파워 업 가능하다냥!<br><span class="fs76">※XP로 파워 업 가능※</span>
1200	「레어 캐릭터」의 레벨 상한 해방!<br>레벨30까지 파워 업 가능하다냥!<br><span class="fs76">※XP로 파워 업 가능※</span>
1300	「슈퍼 레어 캐릭터」의 레벨 상한 해방! (광란 캐릭터와 일부 제외)<br>레벨30까지 파워 업 가능하다냥!<br><span class="fs76">※XP로 파워 업 가능※</span>
1400	「울트라 슈퍼 레어 캐릭터」의 레벨 상한 해방!<br>레벨30까지 파워 업 가능하다냥!<br><span class="fs76">※XP로 파워 업 가능※</span>
1500	「기본 캐릭터」의 플러스 레벨 상한 해방!<br>+25까지 파워 업 가능하다냥!
1600	「EX캐릭터」의 레벨 상한 해방!<br>레벨30까지 파워 업 가능하다냥!<br><span class="fs76">※XP로 파워 업 가능※</span>
1700	「기본 캐릭터」의 플러스 레벨 상한 해방!<br>+30까지 파워 업 가능하다냥!<br><span class="fs76">※뽑기로 파워 업 가능※</span>
1800	「레어 캐릭터」의 플러스 레벨 상한 해방!<br>+20까지 파워 업 가능하다냥!<br><span class="fs76">※뽑기로 파워 업 가능※</span>
1900	「레어 캐릭터」의 플러스 레벨 상한 해방!<br>+30까지 파워 업 가능하다냥!<br><span class="fs76">※뽑기로 파워 업 가능※</span>
2000	「슈퍼 레어 캐릭터」의 플러스 레벨 상한 해방!<br>+20까지 파워 업 가능하다냥!<br><span class="fs76">※뽑기로 파워 업 가능※</span>
2100	「울트라 슈퍼 레어 캐릭터」의 플러스 레벨 상한 해방!<br>+20까지 파워 업 가능하다냥!<br><span class="fs76">※뽑기로 파워 업 가능※</span>
2200	레어 티켓 1장 획득!
2300	「레어 캐릭터」의 플러스 레벨 상한 해방!<br>+40까지 파워 업 가능하다냥!<br><span class="fs76">※뽑기로 파워 업 가능※</span>
2400	「슈퍼 레어 캐릭터」의 플러스 레벨 상한 해방!<br>+30까지 파워 업 가능하다냥!<br><span class="fs76">※뽑기로 파워 업 가능※</span>
2500	「울트라 슈퍼 레어 캐릭터」의 플러스 레벨 상한 해방!<br>+30까지 파워 업 가능하다냥!<br><span class="fs76">※뽑기로 파워 업 가능※</span>
2600	레어 티켓 1장 획득!
2700	새로운 냥콤보 3개 해방!
2800	레어 티켓 1장 획득!
2900	「기본 캐릭터」의 플러스 레벨 상한 해방!<br>+35까지 파워 업 가능하다냥!<br><span class="fs76">※뽑기로 파워 업 가능※</span>
3000	「기본 캐릭터」의 플러스 레벨 상한 해방!<br>+40까지 파워 업 가능하다냥!<br><span class="fs76">※뽑기로 파워 업 가능※</span>
3100	「레어 캐릭터」의 플러스 레벨 상한 해방!<br>+50까지 파워 업 가능하다냥!<br><span class="fs76">※뽑기로 파워 업 가능※</span>
3200	「슈퍼 레어 캐릭터」의 플러스 레벨 상한 해방!<br>+40까지 파워 업 가능하다냥!<br><span class="fs76">※뽑기로 파워 업 가능※</span>
3300	「울트라 슈퍼 레어 캐릭터」의 플러스 레벨 상한 해방!<br>+40까지 파워 업 가능하다냥!<br><span class="fs76">※뽑기로 파워 업 가능※</span>
3400	레어 티켓 1장 획득!
1450	새로운 냥콤보 3개 해방!
2150	새로운 냥콤보 3개 해방!
1550	무지개 개다래 열매 1개 획득!
1650	캣츠아이 【EX】 3개 획득!
1750	캣츠아이 【레어】 3개 획득!
1850	캣츠아이 【슈퍼 레어】 3개 획득!
1950	캣츠아이 【울트라 슈퍼 레어】 3개 획득!
3500	「기본 캐릭터」의 플러스 레벨 상한 해방!<br>+45까지 파워 업 가능하다냥!<br><span class="fs76">※뽑기로 파워 업 가능※</span>
3550	「기본 캐릭터」의 플러스 레벨 상한 해방!<br>+50까지 파워 업 가능하다냥!<br><span class="fs76">※뽑기로 파워 업 가능※</span>
3600	「슈퍼 레어」와 「광란 캐릭터」의 레벨 상한 해방!<br>레벨25까지 파워 업 가능하다냥!<br><span class="fs76">※XP로 파워 업 가능※</span>
3650	「슈퍼 레어」와 「광란 캐릭터」의 레벨 상한 해방!<br>레벨30까지 파워 업 가능하다냥!<br><span class="fs76">※XP로 파워 업 가능※</span>
4000	레어 티켓 1장 획득!
4050	「레어 캐릭터」의 플러스 레벨 상한 해방!<br>+60까지 파워 업 가능하다냥!<br><span class="fs76">※뽑기로 파워 업 가능※</span>
4100	「슈퍼 레어 캐릭터」의 플러스 레벨 상한 해방!<br>+50까지 파워 업 가능하다냥!<br><span class="fs76">※뽑기로 파워 업 가능※</span>
4150	「울트라 슈퍼 레어 캐릭터」의 플러스 레벨 상한 해방!<br>+50까지 파워 업 가능하다냥!<br><span class="fs76">※뽑기로 파워 업 가능※</span>
2250	무지개 개다래 열매 1개 획득!
2350	캣츠아이 【EX】 3개 획득!
2450	캣츠아이 【레어】 3개 획득!
2550	캣츠아이 【슈퍼 레어】 3개 획득!
2650	캣츠아이 【울트라 슈퍼 레어】 3개 획득!
3050	무지개 개다래 열매 1개 획득!
3150	캣츠아이 【EX】 3개 획득!
3250	캣츠아이 【레어】 3개 획득!
3350	캣츠아이 【슈퍼 레어】 3개 획득!
3450	캣츠아이 【울트라 슈퍼 레어】 3개 획득!
100	레어 티켓 1장 획득!
200	스피드 업 5개 획득!
300	XP50000 획득!
400	트레저 레이더 1개 획득!
500	냥코 티켓 2장 획득!
600	고양이 박사 2개 획득!
700	XP100000 획득!
3700	트레저 레이더 3개 획득!
3750	무지개 개다래 열매 3개 획득!
3800	캣츠아이 【EX】 3개 획득!
3850	캣츠아이 【레어】 3개 획득!
3900	캣츠아이 【슈퍼 레어】 3개 획득!
3950	캣츠아이 【울트라 슈퍼 레어】 3개 획득!
4200	「기본 캐릭터」의 플러스 레벨 상한 해방!<br>+55까지 파워 업 가능하다냥!<br><span class="fs76">※뽑기로 파워 업 가능※</span>
4250	「기본 캐릭터」의 플러스 레벨 상한 해방!<br>+60까지 파워 업 가능하다냥!<br><span class="fs76">※뽑기로 파워 업 가능※</span>
4300	무지개 개다래 열매 3개 획득!
4350	캣츠아이 【EX】 3개 획득!
4400	캣츠아이 【레어】 3개 획득!
4450	캣츠아이 【슈퍼 레어】 3개 획득!
4500	캣츠아이 【울트라 슈퍼 레어】 3개 획득!
4550	레어 티켓 1장 획득!
4600	「레어 캐릭터」의 플러스 레벨 상한 해방!<br>+70까지 파워 업 가능하다냥!<br><span class="fs76">※뽑기로 파워 업 가능※</span>
4650	「슈퍼 레어 캐릭터」의 플러스 레벨 상한 해방!<br>+60까지 파워 업 가능하다냥!<br><span class="fs76">※뽑기로 파워 업 가능※</span>
4700	「울트라 슈퍼 레어 캐릭터」의 플러스 레벨 상한 해방!<br>+60까지 파워 업 가능하다냥!<br><span class="fs76">※뽑기로 파워 업 가능※</span>
1050	고양이 도령 3개 획득!
1150	스냥이퍼 2개 획득!
1250	냥코 티켓 2장 획득!
1350	레어 티켓 1장 획득!
2050	고양이 드링크C 3개 획득!
2750	스냥이퍼 5개 획득!
2850	고양이 드링크C 3개 획득!
2950	냥코 티켓 3장 획득!
4750	초록 개다래 열매 5개 획득!
4800	보라 개다래 열매 5개 획득!
4850	빨강 개다래 열매 5개 획득!
4900	파랑 개다래 열매 5개 획득!
4950	노랑 개다래 열매 5개 획득!
5000	무지개 개다래 열매 5개 획득!
5050	「기본 캐릭터」의 플러스 레벨 상한 해방!<br>+65까지 파워 업 가능하다냥!<br><span class="fs76">※뽑기로 파워 업 가능※</span>
5100	「기본 캐릭터」의 플러스 레벨 상한 해방!<br>+70까지 파워 업 가능하다냥!<br><span class="fs76">※뽑기로 파워 업 가능※</span>
5150	레어 티켓 1장 획득!
5200	캣츠아이 【EX】 5개 획득!
5250	캣츠아이 【레어】 5개 획득!
5300	캣츠아이 【슈퍼 레어】 5개 획득!
5350	캣츠아이 【울트라 슈퍼 레어】 5개 획득!
5400	트레저 레이더 3개 획득!
5750	「기본 캐릭터」의 플러스 레벨 상한 해방!<br>+75까지 파워 업 가능하다냥!<br><span class="fs76">※뽑기로 파워 업 가능※</span>
5800	「기본 캐릭터」의 플러스 레벨 상한 해방!<br>+80까지 파워 업 가능하다냥!<br><span class="fs76">※뽑기로 파워 업 가능※</span>
5450	초록 개다래 열매 5개 획득!
5500	보라 개다래 열매 5개 획득!
5550	빨강 개다래 열매 5개 획득!
5600	파랑 개다래 열매 5개 획득!
5650	노랑 개다래 열매 5개 획득!
5700	무지개 개다래 열매 5개 획득!
