세계편 1장	세계편 1장의 최고급 보물 모두 획득
세계편 2장	세계편 2장의 최고급 보물 모두 획득
세계편 3장	세계편 3장의 최고급 보물 모두 획득
세계 수호Ⅰ	세계편 1장의 좀비 스테이지 모두 클리어
세계 수호Ⅱ	세계편 2장의 좀비 스테이지 모두 클리어
세계 수호Ⅲ	세계편 3장의 좀비 스테이지 모두 클리어
미래편 1장	미래편 1장의 최고급 보물 모두 획득
미래편 2장	미래편 2장의 최고급 보물 모두 획득
미래편 3장	미래편 3장의 최고급 보물 모두 획득
미래 수호Ⅰ	미래편 1장의 좀비 스테이지 모두 클리어
미래 수호Ⅱ	미래편 2장의 좀비 스테이지 모두 클리어
우주편 1장	우주편 1장의 최고급 보물 모두 획득
우주편 2장	우주편 2장의 최고급 보물 모두 획득
우주편 3장	우주편 3장의 최고급 보물 모두 획득
침략자 격파	필리버스터 스테이지 클리어
전설의 냥코Ⅰ	레전드 스토리<br>스테이지 레벨 1을 모두 클리어
전설의 냥코Ⅱ	레전드 스토리<br>스테이지 레벨 2를 모두 클리어
전설의 냥코Ⅲ	레전드 스토리<br>스테이지 레벨 3을 모두 클리어
레드 사이클론	적색 카타스트로프 스테이지 클리어
블랙 사이클론	다크니스 헤븐 스테이지 클리어
화이트 사이클론	국사무쌍 스테이지 클리어
엔젤 사이클론	천벌 스테이지 클리어
메탈 사이클론	아이언 냥코의 방 스테이지 클리어
스페이스 사이클론	절망적인 이차원 스테이지 클리어
허리케인 사이클론	긴급 폭풍 경보 스테이지 클리어
언데드 사이클론	롤링 데드 스테이지 클리어
슈퍼 스페이스 사이클론	절망신차원 스테이지 클리어
고대 사이클론	제0호 태풍 스테이지 클리어
천사 강림	단죄천사 쿠오리넬 강림 스테이지 클리어
지옥문	지옥문 스테이지 클리어
여왕의 비행	여왕의 비행 스테이지 클리어
망자 강림	죽은 뚱땡이 강림 스테이지 클리어
백작 강림	치와와 백작 강림 스테이지 클리어
숙면	밤은 짧아 꿈꿔 아가씨야 스테이지 클리어
리버 피그 플래닛	블루 임팩트 스테이지 클리어
광란 토벌	광란 스테이지 모두 클리어
대광란 토벌	대광란 스테이지 모두 클리어
꼬맹이 고양이 토벌	각성한 꼬맹이 고양이 스테이지 모두 클리어
1월	오늘도 달린다!
2월	오컬트 축제
3월	곰 다섯마리
4월	선생님 봄이에요!
5월	신록의 계절
6월	금단의 신부
7월	와! 여름이다냥~!
8월	납량특집
9월	최강 노인전설
10월	가을은 역시 운동회지!
11월	칼퇴근의 꿈
12월	징글벨 징글벨
탑 30층	풍운 냥코탑 30층 클리어
탑 40층	풍운 냥코탑 40층 클리어
LEVEL FINAL	레전드 퀘스트 LEVEL FINAL 클리어
부호Ⅰ	캐릭터의 총 생산 코스트 100만원 돌파
부호Ⅱ	캐릭터의 총 생산 코스트 500만원 돌파
대부호Ⅰ	캐릭터의 총 생산 코스트 1000만원 돌파
대부호Ⅱ	캐릭터의 총 생산 코스트 5000만원 돌파
대대부호Ⅰ	캐릭터의 총 생산 코스트 1억원 돌파
대대부호Ⅱ	캐릭터의 총 생산 코스트 2억원 돌파
모험가Ⅰ	가마토토 탐험 시간 1000시간 돌파
발명가Ⅰ	냥코포의 주포 5개 개발
랭크업Ⅰ	유저 랭크 1000 달성
카리스마Ⅰ	카리스마 대원 1명 발견
우루룬	울프와 우루룬 획득
야옹마	야옹마 획득
냥미	고양이 냥미 획득
무사시	무사시 획득
고양이 라이더	고양이 라이더 맴매 획득
도그마루	토우전사 도그마루 획득
나락문	나락문 스테이지 클리어
왕비의 비행	왕비의 비행 스테이지 클리어
성자 강림	성자 강림 스테이지 클리어
늪바닥	어두컴컴 늪바닥 클리어
우르스	펜리르와 우르스 획득
광란 가족	대난투 광란 패밀리 클리어
기라성 페로	기라성 페로 강림 스테이지 클리어
미래 수호Ⅲ	미래편 3장의 좀비 스테이지 모두 클리어
사령 강림	사령요정 쿠오리넴 강림 스테이지 클리어
첫 심부름	첫 심부름 스테이지 클리어
탑 50층	풍운 냥코탑 50층 클리어
봄 대집합	대난투 봄 스페셜 스테이지 클리어
여름 대집합	대난투 여름 스페셜 스테이지 클리어
가을 대집합	대난투 가을 스페셜 스테이지 클리어
겨울 대집합	대난투 겨울 스페셜 스테이지 클리어
춘하추동	계절 대집합 이벤트 스테이지 모두 클리어
전설의 냥코 Ⅳ	레전드 스토리<br>스테이지 레벨 4를 전부 클리어 
고대 생명체 격파	이디 스테이지 클리어
파멸의 서곡	파멸의 서곡 스테이지 클리어
드론	고대 가면신 드론 획득
악마 사이클론	메가 사탄 스테이지 클리어
마계	마계편 클리어
유혹의 교향곡	유혹의 교향곡 클리어
라쇼몽	라쇼몽 클리어 
이계탑 30층	이계 냥코탑 30층 클리어
우주 수호Ⅰ	우주편 1장의 좀비 스테이지 모두 클리어
나라	고대수 나라 획득
초생명체 거대 바・다레오파드	거대 바・다레오파드 강습 클리어
초생명체 자이언트 블랙 빠옹	자이언트 블랙 빠옹 강습 클리어
초생명체 슈퍼 나나나난나방	슈퍼 나나나난나방 강습 클리어
초생명체 빅 하앜마양	빅 하앜마양 강습 클리어
초생명체 빅펜 Z	빅펜 Z 강습 클리어
초생명체 대천사 엑스엘	대천사 엑스엘 강습 클리어
이계탑 40층	이계 냥코탑 40층 클리어
신 전설의 냥코Ⅰ	신 레전드 스토리<br>스테이지 레벨 1을 모두 클리어
고양이 루자	에이프 고양이 루자 획득
대마왕 야옹마	대마왕 야옹마 대강림 클리어
신 전설의 냥코Ⅱ	신 레전드 스토리<br>스테이지 레벨 2를 모두 클리어
초생명체 오멘즈	오멘즈 강습 클리어
삼도천 주인	삼도천 주인 대강림 클리어
우주 수호Ⅱ	우주편 2장의 좀비 스테이지 모두 클리어
신 전설의 냥코Ⅲ	신 레전드 스토리<br>스테이지 레벨 3을 모두 클리어
초수 토벌	가푸라 밀림, 비시니 사막<br>르웨이 화산 모두 클리어
극악 고양이 토벌	극악 스테이지 모두 클리어
이계탑 50층	이계 냥코탑 50층 클리어
소라크테스	논리의 현자 소라크테스 획득
초생명체 그레이트 토용뭉이	그레이트 토용뭉이 강습 클리어
극악 가족	대난투 극악 패밀리 클리어
신 전설의 냥코Ⅳ	신 레전드 스토리<br>스테이지 레벨 4를 모두 클리어
