1|보물 컴플리트!<br>냥코들이 파워 업 되었다냥!
1|제2장 클리어로<br>강력한 캐릭터를 획득!
1|세계편 보물을 모으면<br>미래편 공략에 도움이 된다냥!
1|세계를 침략 중!
2|제2장 클리어로<br>강력한 캐릭터를 획득!
2|세계를 침략 중!!
3|제2장에 아직 수집하지 못한<br>보물이 숨어있다냥 
3|제3장 클리어로<br>초강력한 캐릭터를 획득!
4|제3장 클리어로<br>초강력한 캐릭터를 획득!
4|세계를 침략중!!!
5|보물을 전부 모으면<br>냥코들의 파워가 UP!
5|세계편 보물을 모으면<br>미래편 공략에 도움이 된다냥!
5|수집한 보물은 레전드 스토리와<br>미래편 공략에 도움이 된다냥!
5|세계편에 아직 수집하지 못한<br>보물이 숨어있다냥 
6|냥코 군단<br>전 세계 완전 제압!
6|보물 컴플리트<br>축하한다냥!
7|제1장에 아직 수집하지 못한<br>보물이 숨어있다냥 
8|제1장에 아직 수집하지 못한<br>보물이 숨어있다냥 
9|제1장에 아직 수집하지 못한<br>보물이 숨어있다냥 
10|트레저 페스티벌<br>개최 중!
10|보물 출현율 UP!<br>쉽게 수집할 수 있게 되었다냥!
11|트레저 페스티벌<br>개최 중!
11|보물 출현율 UP!<br>쉽게 수집할 수 있게 되었다냥!
12|트레저 페스티벌<br>개최 중!
12|보물 출현율 UP!<br>쉽게 수집할 수 있게 되었다냥!
13|미래의 세계를<br>공략할수 있게 되었다냥
13|미래편에는<br>강한 녀석들이 많다냥!
13|미래의 세계를 침략 중!
14|제1장에 아직 수집하지 못한<br>보물이 숨어있다냥
14|보물을 모으면<br>미래의 강적에 맞설 수 있다냥!
15|미래편 제2장을 클리어하면<br>새로운 냥콤보 추가!
15|제1장에 아직 수집하지 못한<br>보물이 숨어있다냥  
16|미래편 제3장 클리어로<br>강력한 캐릭터를 획득!!
16|제3장 클리어를 노리자냥!
16|제2장에 아직 수집하지 못한<br>보물이 숨어있다냥 
17|미래편 제3장 클리어로<br>새로운 냥콤보 추가!
17|보물을 모아<br>제3장 클리어를 노리자냥!
18|미래의 세계에 아직 수집하지<br>못한 보물이 숨어있다냥 
18|미래편 제3장 클리어를<br>축하한다냥!
19|냥코 군단<br>미래 세계 완전 제압!
19|보물 컴플리트<br>축하한다냥!
22|기간 한정 콜라보 스테이지<br>출현 중이다냥~!|콜라보 스테이지 출현 중!
24|필요 통솔력 절반 이벤트<br>제1장에서 개최 중!
24|필요 통솔력 지금만 절반☆<br>제1장에서 개최 중이다냥!
25|필요 통솔력 절반 이벤트<br>제2장에서 개최 중!
25|필요 통솔력 지금만 절반☆<br>제2장에서 개최 중이다냥!
26|필요 통솔력 절반 이벤트<br>제3장에서 개최 중!
26|필요 통솔력 지금만 절반☆<br>제3장에서 개최 중이다냥!
27|필요 통솔력 절반 이벤트<br>제1장과 제2장에서 개최 중!
27|필요 통솔력 지금만 절반☆<br>제1・2장에서 개최 중이다냥!
28|필요 통솔력 절반 이벤트<br>제1장과 제3장에서 개최 중!
28|필요 통솔력 지금만 절반☆<br>제1・3장에서 개최 중이다냥!
29|필요 통솔력 절반 이벤트<br>제2장과 제3장에서 개최 중!
29|필요 통솔력 지금만 절반☆<br>제2・제3장에서 개최 중이다냥!
30|필요 통솔력 절반 이벤트<br>개최 중!
30|필요 통솔력 지금만 절반☆<br>모든 장에서 개최 중이다냥!
31|필요 통솔력 절반 이벤트<br>제1장에서 개최 중!
31|필요 통솔력 지금만 절반☆<br>제1장에서 개최 중이다냥!
32|필요 통솔력 절반 이벤트<br>제2장에서 개최 중!
32|필요 통솔력 지금만 절반☆<br>제2장에서 개최 중이다냥!
33|필요 통솔력 절반 이벤트<br>제3장에서 개최 중!
33|필요 통솔력 지금만 절반☆<br>제3장에서 개최 중이다냥!
34|필요 통솔력 절반 이벤트<br>제1장과 제2장에서 개최 중!
34|필요 통솔력 지금만 절반☆<br>제1・2장에서 개최 중이다냥!
35|필요 통솔력 절반 이벤트<br>제1장과 제3장에서 개최 중!
35|필요 통솔력 지금만 절반☆<br>제1・3장에서 개최 중이다냥!
36|필요 통솔력 절반 이벤트<br>제2장과 제3장에서 개최 중!
36|필요 통솔력 지금만 절반!<br>제2・3장에서 개최 중이다냥!
37|필요 통솔력 절반 이벤트<br>개최 중!
37|필요 통솔력 지금만 절반☆<br>모든 장에서 개최 중이다냥!
38|필요 통솔력 절반 이벤트<br>특정 스테이지 개최 중!
39|제1장에 좀비 습격 중!!<br>
40|제2장에 좀비 습격 중!!<br>
41|제3장에 좀비 습격 중!!<br>
42|제1장과 2장에 좀비 습격 중!!<br>
43|제1장과 3장에 좀비 습격 중!!<br>
44|제2장과 3장에 좀비 습격 중!!<br>
45|모든 장에 좀비 습격 중!!<br>
46|랭킹 이벤트<br>개최 중이다냥!|랭킹 개최 중!
47|랭킹 이벤트 종료!<br>집계 중이다냥!
48|랭킹 결과 발표!|랭킹 결과 발표!
49|드디어 우주를<br>공략할 수 있게 되었다냥
49|우주편에는<br>아주 강한 녀석들이 많다냥!
49|우주를 침략 중!
50|우주편 제1장 클리어를<br>축하한다냥!
50|제1장에 아직 수집하지 못한<br>보물이 숨어있다냥 
51|우주편 제2장 클리어로<br>수수께끼의 보상을 획득!
51|보물을 모으면<br>우주의 강적에 맞설 수 있다냥! 
52|미래 세계의 보물을<br>전부 GET하자냥!
53|제1장, 제2장에 아직 수집하지<br>못한 보물이 숨어있다냥 
54|제1장에 아직 수집하지 못한<br>보물이 숨어있다냥  
55|제2장에 아직 수집하지 못한<br>보물이 숨어있다냥 
56|세계를 침략 중!
57|제2장에 아직 수집하지 못한<br>보물이 숨어있다냥 
58|제1장에 아직 수집하지 못한<br>보물이 숨어있다냥 
59|미래편 제2장 클리어로<br>강력한 캐릭터를 획득!
60|전 세계에 흩어진 보물을<br>전부 GET하자냥!
61|미래 세계의 보물을<br>전부 GET하자냥!
62|제1장에 아직 수집하지 못한<br>보물이 숨어있다냥 
62|보물을 모으면<br>우주의 강적에 맞설 수 있다냥!
63|제3장 클리어를 노리자냥!
63|제2장에 아직 수집하지 못한<br>보물이 숨어있다냥 
64|제1장에 아직 수집하지 못한<br>보물이 숨어있다냥 
64|보물을 모으면<br>우주의 강적에 맞설 수 있다냥!
65|우주편 제3장 클리어로<br>수수께끼의 보상을 획득!
65|우주의 보물을 모아<br>제3장 클리어를 노리자냥!
66|제1장, 제2장에 아직 수집하지<br>못한 보물이 숨어있다냥 
67|제1장에 아직 수집하지 못한<br>보물이 숨어있다냥 
68|제2장에 아직 수집하지 못한<br>보물이 숨어있다냥  
69|제2장에 아직 수집하지 못한<br>보물이 숨어있다냥 
70|우주에 아직 수집하지 못한<br>보물이 숨어있다냥 
70|우주편 제3장 클리어를<br>축하한다냥!
71|냥코 군단<br>우주 완전 제압!
71|보물 컴플리트<br>축하한다냥!
72|필요 통솔력 절반 이벤트<br>제1장에서 개최 중!
72|필요 통솔력 지금만 절반☆<br>제1장에서 개최 중이다냥!
73|필요 통솔력 절반 이벤트<br>제2장에서 개최 중!
73|필요 통솔력 지금만 절반☆<br>제2장에서 개최 중이다냥!
74|필요 통솔력 절반 이벤트<br>제3장에서 개최 중!
74|필요 통솔력 지금만 절반☆<br>제3장에서 개최 중이다냥!
