ติดเกาะวันที่ 1<br>ว่ายไปติดเกาะร้าง...<br>คุณได้รับกับดักตำนาน 1 อัน!	วันที่ 1	//ログイン1日目獲得文章
ติดเกาะวันที่ 2<br>จะลองดักจับอะไรมากิน<br>คุณได้รับกับดักตำนาน 1 อัน!	วันที่ 2	//ログイン2日目獲得文章
ติดเกาะวันที่ 3<br>ที่นี่มีแต่ธรรมชาติ...<br>คุณได้รับกับดักตำนาน 1 อัน!	วันที่ 3	//ログイン3日目獲得文章
ติดเกาะวันที่ 4<br>หิวจนเกือบเป็นลม...<br>คุณได้รับกับดักตำนาน 1 อัน!	วันที่ 4	//ログイン4日目獲得文章
ติดเกาะวันที่ 5<br>ได้กินอะไรสักที!<br>คุณได้รับตั๋วแมว 1 ใบ!	วันที่ 5	//ログイン5日目獲得文章
ติดเกาะวันที่ 6<br>ได้เวลาเตรียมอาหารแล้ว!<br>คุณได้รับกับดักตำนาน 1 อัน!	วันที่ 6	//ログイン6日目獲得文章
ติดเกาะวันที่ 7<br>เวลาหิว กินอะไรก็อร่อย<br>คุณได้รับกับดักตำนาน 1 อัน!	วันที่ 7	//ログイン7日目獲得文章
ติดเกาะวันที่ 8<br>แม้แต่น้ำขุ่นโคลนก็ยังอร่อย<br>คุณได้รับกับดักตำนาน 1 อัน!	วันที่ 8	//ログイン8日目獲得文章
ติดเกาะวันที่ 9<br>ข้อความ "ช่วยด้วย" ในขวดเกยตื้น?!<br>คุณได้รับกับดักตำนาน 1 อัน!	วันที่ 9	//ログイン9日目獲得文章
ติดเกาะวันที่ 10<br>มีอะไรมาติดกับดักที่วางไว้!<br>คุณได้รับตั๋วแมว 1 ใบ	วันที่ 10	//ログイン10日目獲得文章
ติดเกาะวันที่ 11<br>ฉันจะออกสำรวจทั่วทั้งเกาะ<br>คุณได้รับกับดักตำนาน 1 อัน!	วันที่ 11	//ログイン11日目獲得文章
ติดเกาะวันที่ 12<br>มีคนอื่นติดเกาะอยู่ด้วย!<br>คุณได้รับกับดักตำนาน 1 อัน!	วันที่ 12	//ログイン12日目獲得文章
ติดเกาะวันที่ 13<br>แค่ฮัมก็ทำเป็นเพลงได้<br>คุณได้รับกับดักตำนาน 1 อัน!	วันที่ 13	//ログイン13日目獲得文章
ติดเกาะวันที่ 14<br>ดูท้องฟ้าแล้ว...พายุกำลังตั้งเค้า<br>คุณได้รับกับดักตำนาน 1 อัน!	วันที่ 14	//ログイン14日目獲得文章
วัยเรียน: วันที่ 15<br>พายุซัดของดีขึ้นฝั่งมาเพียบ!<br>คุณได้ตั๋วแรร์ 1 ใบ!	วันที่ 15	//ログイン15日目獲得文章
ติดเกาะวันที่ 16<br>ตุ๋นเศษอาหารที่เหลือหลังพายุเข้า!<br>คุณได้รับกับดักตำนาน 1 อัน!	วันที่ 16	//ログイン16日目獲得文章
ติดเกาะวันที่ 17<br>ฉันเพิ่งก่อกองไฟได้สวยมาก!<br>คุณได้รับกับดักตำนาน 1 อัน!	วันที่ 17	//ログイン17日目獲得文章
ติดเกาะวันที่ 18<br>ฉันเริ่มชินกับความมืดแล้ว<br>คุณได้รับกับดักตำนาน 1 อัน!	วันที่ 18	//ログイン18日目獲得文章
ติดเกาะวันที่ 19<br>แสงแดดยามเช้าสดชื่นจริงๆ<br>คุณได้รับกับดักตำนาน 1 อัน!	วันที่ 19	//ログイン19日目獲得文章
ติดเกาะวันที่ 20<br>นกนางนวลทำอะไรตกเอาไว้!<br>คุณได้รับตั๋วแมว 1 ใบ!	วันที่ 20	//ログイン20日目獲得文章
ติดเกาะวันที่ 21<br>ให้อยู่บนเกาะนี้ไปตลอดก็ไม่ติดนะ<br>คุณได้รับกับดักตำนาน 1 อัน!	วันที่ 21	//ログイン21日目獲得文章
