Aumento de ataque %@: %@	Aumento de daño infligido a %@.
Mejora de defensa %@: %@	Reducción de daño recibido de %@.
Mayor efecto «Eficacia» %@: %@	Mejorará la eficacia contra %@.
Mayor efecto «Superfuerza» %@: %@	Mejorará la fuerza contra %@.
Mayor efecto «Dureza» %@: %@	Mejorará la resistencia a ataques de %@.
Minirréplica mortal: %@	Desata una Minirreéplica tras la derrota.<br>Disponible cada 2 despliegues (no acumulable)
Resistencia a oleadas: %@	Reduce el daño de las oleadas enemigas.
Pasta turbo: %@	Recupera parte del coste de despliegue de un gato caído.<br>Disponible cada 2 despliegues.
Resistencia a repulsión: %@	Reduce el efecto de las oleadas enemigas.
Impulso en historias de leyenda: %@	Impulso de Salud/poder ataq.<br>en las historias de leyenda (no acum.)
Matacolosos: %@	Habilidad matacolosos disponible<br>cada 2 despliegues (no acumulable)
Recarga de la gatorreta: %@	Carga la gatorreta al derrotar una unidad<br>cada 2 despliegues (no acumulable).
Resistencia a toxicidad: %@	Reduce el daño de ataques tóxicos enemigos.
Evasión (Todo): %@	La unidad adquiere la habilidad<br>de evasión (Todo) cada 2 despliegues.
Resistencia a ralentización: %@	Reduce el daño de los ataques<br>enemigos que ralentizan.
Resistencia a maldición: %@	Reduce el daño de las maldiciones enemigas.
Impulso en Leyendas Inquietantes: %@	Mayor salud y poder de ataque<br>en Leyendas Inquietantes (no acumulable).
Contador de única réplica %@	Ataca con una réplica<br>tras un ataque enemigo con réplica<br>cada dos despliegues (no acumulable)
Berserker %@	Aumenta el poder de ataque tras vencer<br>a un número de enemigos (no acumulable)
Reducción del tiempo de espera %@	Reduce el tiempo de espera<br>cada dos despliegues (no acumulable)
Resistencia a paralización %@	Reduce el efecto paralizador<br>de los ataques enemigos.
Resistencia a desgaste %@	Reduce el efecto de desgaste<br>de los ataques enemigos.
Coste reducido: %@	Reduce el coste de despliegue por unidad<br>cada 2 despliegues (no acumulable).
Resistencia a réplicas: %@	Reduce el daño de las réplicas enemigas.
