サバイバル生活 1日目<br>見知らぬ島に流れ着いたにゃ…<br>「伝説の罠＋１」をゲットした！！	1日目	//ログイン1日目獲得文章
サバイバル生活 2日目<br>罠で何か獲るにゃ<br>「伝説の罠＋１」をゲットした！！	2日目	//ログイン2日目獲得文章
サバイバル生活 3日目<br>見渡す限り、自然しかないにゃ…<br>「伝説の罠＋１」をゲットした！！	3日目	//ログイン3日目獲得文章
サバイバル生活 4日目<br>空腹で倒れそうにゃ…<br>「伝説の罠＋１」をゲットした！！	4日目	//ログイン4日目獲得文章
サバイバル生活 5日目<br>食べ物を探しているといいもの発見！<br>「にゃんこチケット＋１」をゲットした！！	5日目	//ログイン5日目獲得文章
サバイバル生活 6日目<br>食料調達にゃ～<br>「伝説の罠＋１」をゲットした！！	6日目	//ログイン6日目獲得文章
サバイバル生活 7日目<br>おなかが減って何でも美味いにゃ<br>「伝説の罠＋１」をゲットした！！	7日目	//ログイン7日目獲得文章
サバイバル生活 8日目<br>泥水美味しいにゃ<br>「伝説の罠＋１」をゲットした！！	8日目	//ログイン8日目獲得文章
サバイバル生活 9日目<br>「助けて」ってボトルレターが届いたにゃ<br>「伝説の罠＋１」をゲットした！！	9日目	//ログイン9日目獲得文章
サバイバル生活 10日目<br>罠にいいものがかかったにゃ<br>「にゃんこチケット＋１」をゲットした！！	10日目	//ログイン10日目獲得文章
サバイバル生活 11日目<br>島の隅々まで探検してみるにゃ<br>「伝説の罠＋１」をゲットした！！	11日目	//ログイン11日目獲得文章
サバイバル生活 12日目<br>島の住人に遭遇したにゃ<br>「伝説の罠＋１」をゲットした！！	12日目	//ログイン12日目獲得文章
サバイバル生活 13日目<br>鼻歌でオリジナル曲を作ったにゃ<br>「伝説の罠＋１」をゲットした！！	13日目	//ログイン13日目獲得文章
サバイバル生活 14日目<br>海も空も大荒れにゃ<br>「伝説の罠＋１」をゲットした！！	14日目	//ログイン14日目獲得文章
サバイバル生活 15日目<br>嵐が去った後の海岸でいいもの発見！<br>「レアチケット＋１」をゲットした！！	15日目	//ログイン15日目獲得文章
サバイバル生活 16日目<br>落ちてたゴミが鍋になったにゃ<br>「伝説の罠＋１」をゲットした！！	16日目	//ログイン16日目獲得文章
サバイバル生活 17日目<br>自分で起こした炎の美しさは格別にゃ<br>「伝説の罠＋１」をゲットした！！	17日目	//ログイン17日目獲得文章
サバイバル生活 18日目<br>暗闇にも慣れたにゃ<br>「伝説の罠＋１」をゲットした！！	18日目	//ログイン18日目獲得文章
サバイバル生活 19日目<br>朝日がきれいに見えるにゃ<br>「伝説の罠＋１」をゲットした！！	19日目	//ログイン19日目獲得文章
サバイバル生活 20日目<br>カモメがなにか落としたにゃ<br>「にゃんこチケット＋１」をゲットした！！	20日目	//ログイン20日目獲得文章
サバイバル生活 21日目<br>無人島に永住もありにゃ<br>「伝説の罠＋１」をゲットした！！	21日目	//ログイン21日目獲得文章
