14,-1,84,-1,-1,    //マップ番号 0～16,　アイテム報酬型ステージ設定(-1:OFF),　スコア報酬型ステージ設定(-1:OFF)
6,					//マップパターン 0～
80,7200,30,99,31,10,6,10000,-2,-2,-2,-2,-2,-2,-2,1,8000,6,50000,4000,6,30000,500,6,10000,-1,		//1ステージ
100,9800,3,100,3,10,6,30000,-2,-2,-2,-2,-2,-2,-2,1,7500,6,75000,5500,6,45000,500,6,15000,-1,		//2ステージ
120,13200,3,99,32,10,6,50000,-2,-2,-2,-2,-2,-2,-2,1,7000,6,100000,4000,6,50000,500,6,25000,-1,		//3ステージ
200,30000,30,99,33,10,6,100000,-2,-2,-2,-2,-2,-2,-2,1,6000,6,250000,4000,6,125000,500,6,75000,-1,		//4ステージ
300,65000,31,100,31,10,6,300000,-2,-2,-2,-2,-2,-2,-2,1,5500,6,450000,4000,6,225000,500,12,1,-1,		//5ステージ


//ＲＭコラボ　経験値マップ
//消費統率力			0
//クリア時の獲得XP		1
//サウンド（スタート時）	2
//サウンド ボス出現時の城体力％	3
//サウンド（ボス）		4
//アイテム入手確率		0～100%
//アイテム番号	0:スピードアップ	1:トレジャーレーダー	2:ネコボン	3:ニャンピュータ	4：おかめはちもく	5:スニャイパー	6:XP	11:にゃんこチケット	12：レアチケット	1000自衛隊キャラクター
//貰える数		0