2,-1,-1,-1,-1,				//マップ番号(0～17)，アイテム報酬型ステージ設定(-1:OFF)，スコア報酬型ステージ設定(-1:OFF)，ステージ表示タイミング，プレイ可能タイミング，
3,					//マップ番号によるマップパターン(0～3)，
100,1900,30,99,33,8,30097,1,-4,2,30098,1,8,30102,1,2,30103,1,8,30107,1,2,30108,1,4,30022,1,1,30023,1,4,30027,1,1,30028,1,-1,		//1ステージ


//追加本能玉ステージ・黒い敵・その３
//消費統率力			0
//クリア時の獲得XP		1
//サウンド（スタート時）	2
//サウンド ボス出現時の城体力％	3
//サウンド（ボス）		4
//アイテム入手確率		0～100%
//アイテム番号	0:スピードアップ	1:トレジャーレーダー	2:ネコボン	3:ニャンピュータ	4：おかめはちもく	5:スニャイパー	6:XP	11:にゃんこチケット	12：レアチケット	1000自衛隊キャラクター
//貰える数		0