15,1,0,0,0,0,   //城番号
4500,275000,1,1,8,10,0,0,0,0,	//幅,	城体力,	生産最低F,生産最高F,	背景種類,	出現最大数,以後未使用
288,1,150,150,300,100,2,2,0,250,
554,2,450,150,200,100,4,4,0,200,
556,2,300,100,200,100,4,4,0,200,
288,1,150,150,300,99,2,2,0,250,
554,2,300,150,200,99,4,4,0,200,
556,2,450,100,200,99,4,4,0,200,
558,1,500,200,250,99,3,3,0,100,
427,1,1,250,300,99,1,1,1,300,
23,0,13500,13500,13500,100,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
