131,0,0,0,0,0, //城番号
5000,700000,1,1,145,9,0,0,0,0,	//幅,城体力,生産最低F,生産最高F,背景種類,出現最大数,以後未使用
170,5,150,75,150,100,0,9,0,1600,
48,4,225,100,200,100,0,9,0,800,
116,2,450,125,250,100,0,9,0,400,
17,0,0,150,300,99,7,9,0,2000,
8,0,0,300,600,99,7,9,0,2000,
533,1,0,1,1,99,2,2,0,140, //サガット
170,3,0,1,1,99,7,9,0,1600,
48,3,0,1,1,99,7,9,0,800,
116,3,0,1,1,99,7,9,0,400,
532,1,0,1,1,99,6,6,0,140, //バルログ
170,3,0,1,1,99,7,9,0,1600,
48,3,0,1,1,99,7,9,0,800,
116,3,0,1,1,99,7,9,0,400,
531,1,0,1,1,99,4,4,0,140, //バイソン
17,3,0,1,1,99,7,9,0,2000,
170,3,0,1,1,99,7,9,0,1600,
48,3,0,1,1,99,7,9,0,800,
116,3,0,1,1,99,7,9,0,400,
534,1,0,1,1,99,0,0,1,140, //ベガ
23,0,13500,13500,13500,100,9,9,0,100,
