25,-1,-1,1,1
0
30,570,3,99,33,1,137,1,-3,-1
30,570,3,99,33,1,0,1,-3,-1
40,760,3,99,33,1,3,1,-3,-1
40,760,3,99,33,1,6,30000,-3,-1
50,950,3,99,33,1,137,2,-3,-1
50,950,3,99,33,1,11,1,-3,-1
60,1140,3,99,33,1,105,1,-3,-1
60,1140,3,99,33,1,6,100000,-3,-1
70,1330,3,99,33,1,2,1,-3,-1
70,1330,3,99,33,1,137,2,-3,-1
80,1520,3,99,33,1,11,2,-3,-1
80,1520,3,99,33,1,5,1,-3,-1
90,1710,3,99,33,1,6,300000,-3,-1
90,1710,3,99,33,1,105,1,-3,-1
100,1900,3,99,33,1,137,3,-3,-1
110,2090,3,99,33,1,6,500000,-3,-1
120,2280,3,99,33,1,4,1,-3,-1
130,2470,3,99,33,1,1,1,-3,-1
140,2660,3,99,33,1,6,1000000,-3,-1
150,2850,3,99,33,1,12,1,-3,-1









