18,0,0,0,0,0,   //城番号
6000,800000,1,1,134,30,0,0,0,	//幅,	城体力,	生産最低F,生産最高F,	背景種類,	出現最大数,以後未使用
178,1,100,1,1,100,0,0,1,1600,	//ID,出現数(0で無制限),初登場F,再登場最低F,再登場最高F,城連動出現％,手前ライン,奥ライン,ボスフラグ,強さ倍率
549,1,250,200,250,100,1,1,0,100,
586,5,1000,200,300,100,2,5,0,300,
586,3,1300,60,120,100,2,5,0,300,
586,3,1900,50,100,100,2,5,0,300,
586,5,2000,200,300,100,2,5,0,300,
294,8,100,50,100,100,6,9,0,300,
294,13,100,200,250,100,6,9,0,300,
294,4,1200,100,150,100,6,9,0,300,
554,0,4000,10,50,100,0,9,0,600
586,0,4000,30,60,100,0,9,0,300
586,0,4000,30,70,100,0,9,0,300
556,0,4000,60,100,100,0,9,0,600
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
0,0,0,0,0,0,0,9,0,100,
