28,207,-1,101269,101269,				//マップ番号(0～17)，アイテム報酬型ステージ設定(-1:OFF)，スコア報酬型ステージ設定(-1:OFF)，ステージ表示タイミング，プレイ可能タイミング，
2,					//マップ番号によるマップパターン(0～3)，
100,1900,3,99,33,100,57,3,1,0,1,1,-1,		//1ステージ
100,1900,31,99,48,100,54,1,1,0,1,1,-1,		//2ステージ
100,1900,32,100,32,100,1,1,1,0,1,1,-1,		//3ステージ
100,1900,3,99,30,100,160,1,1,0,1,1,-1,		//4ステージ

//女王の研究2
//消費統率力			0
//クリア時の獲得XP		1
//サウンド（スタート時）	2
//サウンド ボス出現時の城体力％	3
//サウンド（ボス）		4
//アイテム入手確率		0～100%
//アイテム番号	0:スピードアップ	1:トレジャーレーダー	2:ネコボン	3:ニャンピュータ	4：おかめはちもく	5:スニャイパー	6:XP	11:にゃんこチケット	12：レアチケット	1000自衛隊キャラクター
//貰える数		0
