0,0,0,0,0,0,			//城番号
4200,9999999,1,1,43,12,285,3,0,0,	//幅,	城体力,	生産最低F,生産最高F,	背景種類,	出現最大数,以後未使用
285,1,0,1,1,0,0,0,1,100,	//出現数(0で無制限),初登場F,再登場最低F,再登場最高F,城連動出現％,手前ライン,奥ライン,ボスフラグ,強さ倍率,スコア値
48,5,1,50,150,820000,6,9,0,1200,500,
258,2,1,150,150,820000,3,6,0,200,3000,
37,1,1,1,1,820000,0,2,1,500,22000,
184,3,1,100,150,770000,0,4,0,1200,1000,
210,1,1,1,1,770000,7,7,1,500,21000,
48,5,1,50,150,720000,6,9,0,1200,500,
126,2,1,100,150,720000,3,5,0,300,2000,
151,1,1,1,1,720000,2,2,1,250,20000,
173,1,1,1,1,670000,0,4,0,1800,2000,
180,1,1,1,1,670000,5,5,1,1200,19000,
48,5,1,50,150,620000,6,9,0,1000,500,
258,2,1,150,150,620000,3,6,0,150,3000,
37,1,1,1,1,620000,0,2,1,400,18000,
184,3,1,100,150,570000,0,4,0,1000,
210,1,1,1,1,570000,7,7,1,400,17000,
48,5,1,50,150,520000,6,9,0,1000,500,
126,2,1,100,150,520000,3,5,0,250,2000,
151,1,1,1,1,520000,2,2,1,200,16000,
173,1,1,1,1,470000,0,4,0,1500,2000,
180,1,1,1,1,470000,5,5,1,1000,15000,
48,5,1,50,150,420000,6,9,0,800,500,
258,2,1,150,150,420000,3,6,0,100,3000,
37,1,1,1,1,420000,0,2,1,300,14000,
184,3,1,100,150,370000,0,4,0,800,1000,
210,1,1,1,1,370000,7,7,1,300,13000,
48,5,1,50,150,320000,6,9,0,800,500,
126,2,1,100,150,320000,3,5,0,200,2000,
151,1,1,1,1,320000,2,2,1,150,12000,
173,1,1,1,1,270000,0,4,0,1200,2000,
180,1,1,1,1,270000,5,5,1,800,11000,
184,3,1,100,150,220000,3,4,0,600,1000,
126,2,1,150,150,220000,3,6,0,150,2000,
37,1,1,1,1,220000,0,2,1,200,10000,
48,5,1,50,150,170000,7,9,0,400,500,
180,1,1,1,1,170000,3,6,0,400,3000,
210,1,1,1,1,170000,7,9,1,200,9000,
184,3,1,100,150,120000,3,4,0,250,1000,
151,1,1,1,1,120000,0,2,1,100,9000,
48,5,1,50,150,80000,7,9,0,200,500,
37,1,1,1,1,80000,0,2,1,100,8000,
184,3,1,100,150,50000,3,4,0,100,1000,
173,1,1,50,50,50000,0,2,1,250,7000,
48,3,1,100,150,30000,7,9,0,200,500,
126,1,1,1,1,30000,6,6,1,100,6000,
180,1,1,150,150,10000,4,4,1,100,4500,
48,3,1,150,150,5000,7,9,0,100,500,
37,1,1,50,75,5000,0,0,1,50,3000,
173,1,1,50,50,1000,7,9,1,50,2000,
48,3,1,60,90,500,7,9,0,40,500,
48,1,1,1,1,500,7,9,1,40,500,
48,3,200,800,800,0,7,9,0,40,


//敵は１ステージ最大１０種類
//にゃんこ道場ランキング










