5000,450000,1,1,74,9,0,0,0,0,	//幅,	城体力,	生産最低F,生産最高F,	背景種類,	出現最大数,以後未使用
48,5,150,100,150,100,1,9,0,600,	//ID,出現数(0で無制限),初登場F,再登場最低F,再登場最高F,城連動出現％,手前ライン,奥ライン,ボスフラグ,強さ倍率
363,1,500,1,1,100,1,4,0,100,
363,1,600,1,1,100,5,9,0,100,
363,1,1000,1,1,100,1,9,0,100,
48,0,1500,500,600,100,1,9,0,600,
48,8,0,150,250,99,1,9,0,600,
149,5,0,150,250,99,1,9,0,100,
367,2,0,1500,1500,99,7,9,0,100,
368,1,0,1,1,99,0,0,1,100,
23,0,13500,13500,13500,100,9,9,0,1000,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,


//敵は１ステージ最大１０種類
