4800,20000,2,150,5,10,0,0,0,
2,0,0,50,150,100,3,6,0,
3,0,200,50,150,100,3,6,0,
4,0,900,50,150,100,6,9,0,
15,0,1200,50,150,100,1,9,0,
16,0,1500,50,200,100,3,7,0,
9,0,1500,50,300,100,1,4,0,
5,0,1800,300,600,100,1,4,0,
6,0,1800,300,600,100,1,4,0,
11,1,1500,1,1,100,0,0,0,
11,0,3500,2000,3000,100,0,0,0,
23,0,13500,13500,13500,100,9,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
0,0,0,0,0,0,0,9,0,
