15,-1,27,-1,-1,				//マップ番号(0～17)，アイテム報酬型ステージ設定(-1:OFF)，スコア報酬型ステージ設定(-1:OFF)，ステージ表示タイミング，プレイ可能タイミング，
2,					//マップ番号によるマップパターン(0～3)，
100,3000,3,99,31,0,1,1,-2,-2,-2,-2,-2,-2,-2,1,6500,6,200000,3500,5,1,500,0,1,-1,		//1ステージ
120,3600,30,100,30,0,1,1,-2,-2,-2,-2,-2,-2,-2,1,5000,4,1,3000,6,150000,500,6,50000,-1,		//2ステージ
150,4500,3,99,33,0,1,1,-2,-2,-2,-2,-2,-2,-2,1,5000,1,1,2000,11,1,500,12,1,-1,		//3ステージ

//クラッシュフィーバーコラボステージ
//消費統率力			0
//クリア時の獲得XP		1
//サウンド（スタート時）	2
//サウンド ボス出現時の城体力％	3
//サウンド（ボス）		4
//アイテム入手確率		0～100%
//アイテム番号	0:スピードアップ	1:トレジャーレーダー	2:ネコボン	3:ニャンピュータ	4：おかめはちもく	5:スニャイパー	6:XP	11:にゃんこチケット	12：レアチケット	1000自衛隊キャラクター
//貰える数		0
