11,-1,88,-1,-1,    //マップ番号 0～16,　アイテム報酬型ステージ設定(-1:OFF),　スコア報酬型ステージ設定(-1:OFF)
6,					//マップパターン 0～
120,13200,3,99,30,5,1164,1,-2,-2,-2,-2,-2,-2,-2,1,7500,6,100000,5000,4,1,500,6,25000,-1,		//1ステージ
200,30000,31,100,31,10,1164,1,-2,-2,-2,-2,-2,-2,-2,1,6000,6,250000,2500,1,1,500,6,75000,-1,		//2ステージ
300,65000,30,99,33,30,1164,1,-2,-2,-2,-2,-2,-2,-2,1,4500,6,450000,1500,11,1,500,12,1,-1,		//3ステージ

//消滅都市0.ステージ
//消費統率力			0
//クリア時の獲得XP		1
//サウンド（スタート時）	2
//サウンド ボス出現時の城体力％	3
//サウンド（ボス）		4
//アイテム入手確率		0～100%
//アイテム番号	0:スピードアップ	1:トレジャーレーダー	2:ネコボン	3:ニャンピュータ	4：おかめはちもく	5:スニャイパー	6:XP	11:にゃんこチケット	12：レアチケット 1002：ねこひめ
//貰える数		0
