14,-1,-1,-1,-1,    //マップ番号 0～16,　アイテム報酬型ステージ設定(-1:OFF),　スコア報酬型ステージ設定(-1:OFF)
8,					//マップパターン 0～
10,190,3,99,33,100,162,1,-4,-1,		//1ステージ
20,380,3,99,31,95,162,1,-4,5,162,2,-1,		//2ステージ
30,570,30,99,33,90,162,1,-4,10,162,2,-1,		//3ステージ
40,760,32,100,32,80,162,1,-4,20,162,2,-1,		//4ステージ
50,950,3,99,33,70,162,1,-4,30,162,2,-1,		//5ステージ
60,1140,30,99,31,66,162,1,-4,34,162,2,-1,		//6ステージ
70,1330,30,99,31,62,162,1,-4,38,162,2,-1,		//7ステージ
80,1520,30,99,31,58,162,1,-4,42,162,2,-1,		//8ステージ
90,1710,30,99,31,54,162,1,-4,46,162,2,-1,		//9ステージ
100,1900,30,99,31,50,162,1,-4,50,162,2,-1,		//10ステージ
110,2090,31,99,32,46,162,1,-4,52,162,2,2,162,3,-1,		//11ステージ
120,2280,31,99,32,42,162,1,-4,54,162,2,4,162,3,-1,		//12ステージ
130,2470,31,99,32,38,162,1,-4,56,162,2,6,162,3,-1,		//13ステージ
140,2660,31,99,32,34,162,1,-4,58,162,2,8,162,3,-1,		//14ステージ
150,2850,31,99,32,30,162,1,-4,60,162,2,10,162,3,-1,		//15ステージ
160,3040,3,99,33,24,162,1,-4,62,162,2,14,162,3,-1,		//16ステージ
170,3230,3,99,33,18,162,1,-4,64,162,2,18,162,3,-1,		//17ステージ
180,3420,3,99,33,12,162,1,-4,66,162,2,22,162,3,-1,		//18ステージ
190,3610,3,99,33,6,162,1,-4,68,162,2,26,162,3,-1,		//19ステージ
200,3800,3,99,33,70,162,2,-4,30,162,3,-1,		//20ステージ


//消費統率力			0
//クリア時の獲得XP		1
//サウンド（スタート時）	2
//サウンド ボス出現時の城体力％	3
//サウンド（ボス）		4
//アイテム入手確率		0～100%
//アイテム番号	0:スピードアップ	1:トレジャーレーダー	2:ネコボン	3:ニャンピュータ	4：おかめはちもく	5:スニャイパー
//貰える数		0
