12,1,6,3,0,0,3,0,0,0
12,1,8,4,4,0,2,0,0,0
24,2,7,8,5,0,0,0,4,0
12,1,5,4,0,0,0,3,0,0
12,1,4,4,0,4,0,0,0,0
12,1,5,5,5,0,3,0,0,0
12,2,5,0,5,0,0,4,4,0
12,2,7,4,7,0,0,0,6,0
12,2,8,5,7,4,0,0,0,0
12,3,9,8,7,0,6,0,0,0
12,3,8,7,9,0,0,6,0,0
12,3,11,8,10,0,0,0,7,0
12,1,4,0,0,0,4,4,0,0
12,1,6,6,0,0,0,12,0,0
12,2,7,0,10,7,0,0,0,0
12,2,8,12,0,0,6,0,10,0
12,3,8,0,10,4,0,14,0,0
12,3,10,8,14,0,0,0,16,0
12,3,10,10,0,12,0,16,0,0
12,3,12,16,0,0,16,0,16,0
12,3,12,0,14,18,0,16,0,0
12,4,14,0,18,0,0,20,20,0
12,1,5,0,0,2,0,5,0,0
12,1,0,8,8,2,6,0,0,0
12,2,10,0,0,4,8,0,2,0
12,2,0,8,12,0,6,10,0,0
12,3,10,10,8,0,0,0,8,0
12,3,18,0,0,10,18,0,0,2
12,3,0,16,16,0,0,0,15,1
12,3,24,0,0,20,0,15,0,1
12,3,22,0,0,0,16,20,0,2
12,4,24,0,26,18,0,0,0,4
