11,1,0,0,0,0,   //城番号
5200,175000,1,1,9,50,0,0,0,0,//幅,城体力,生産最低F,生産最高F,背景種類,出現最大数,以後未使用
286,10,6,250,300,100,0,9,0,118
292,1,1000,800,800,100,0,9,0,118
554,10,100,250,300,100,0,9,0,144
556,0,150,150,300,100,0,9,0,144
65,1,1000,90,200,100,4,6,1,232
23,0,13500,13500,13500,100,9,9,0,300
0,0,0,0,0,0,0,9,0,100
0,0,0,0,0,0,0,9,0,100
0,0,0,0,0,0,0,9,0,100
0,0,0,0,0,0,0,9,0,100
0,0,0,0,0,0,0,9,0,100
0,0,0,0,0,0,0,9,0,100
0,0,0,0,0,0,0,9,0,100
0,0,0,0,0,0,0,9,0,100
0,0,0,0,0,0,0,9,0,100
0,0,0,0,0,0,0,9,0,100
0,0,0,0,0,0,0,9,0,100
0,0,0,0,0,0,0,9,0,100

