8,-1,-1,-1,-1,    //マップ番号 0～16,　アイテム報酬型ステージ設定(-1:OFF),　スコア報酬型ステージ設定(-1:OFF)
4,					//マップパターン 0～
185,7030,32,100,32,1,0,1,-1,		//1ステージ
200,7600,31,99,33,1,3,1,-1,			//2ステージ
185,7030,3,99,30,1,4,1,-1,		//3ステージ
190,7220,30,99,31,1,0,1,-1,			//4ステージ
190,7220,33,100,33,1,2,1,-1,		//5ステージ
260,9880,81,100,81,3,1054,1,-1,		//6ステージ

//消費統率力			0
//クリア時の獲得XP		1
//サウンド（スタート時）	2
//サウンド ボス出現時の城体力％	3
//サウンド（ボス）		4
//アイテム入手確率		0～100%
//アイテム番号	0:スピードアップ	1:トレジャーレーダー	2:ネコボン	3:ニャンピュータ	4：おかめはちもく	5:スニャイパー
//貰える数		0









