15,99,-1,-1,-1,    //マップ番号 0～16,　アイテム報酬型ステージ設定(-1:OFF),　スコア報酬型ステージ設定(-1:OFF)
6,					//マップパターン 0～
100,9800,3,99,30,100,1,1,1,10,6,30000,-1,	//1ステージ
120,13200,31,100,31,100,4,1,1,10,6,50000,-1,		//2ステージ
150,18900,32,100,32,100,11,1,1,10,6,100000,-1,	//3ステージ
200,30000,30,100,30,100,5,1,1,10,6,150000,-1,		//4ステージ
300,65000,33,100,33,100,12,1,1,10,6,300000,-1,	//5ステージ


//城とドラゴンコラボステージ
//消費統率力			0
//クリア時の獲得XP		1
//サウンド（スタート時）	2
//サウンド ボス出現時の城体力％	3
//サウンド（ボス）		4
//アイテム入手確率		0～100%
//アイテム番号	0:スピードアップ	1:トレジャーレーダー	2:ネコボン	3:ニャンピュータ	4：おかめはちもく	5:スニャイパー
//貰える数		0
